,id,day,time,place,activity,noise,batteryLevel,charging,headphonesIn,musicActive,proximity,ringerMode,lightIntensity
85,85,2,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,low
86,86,2,morning,unknown,unknown,unknown,unknown,True,False,False,unknown,unknown,low
87,87,2,morning,unknown,unknown,unknown,high,False,False,False,unknown,unknown,low
88,88,2,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
89,89,2,morning,unknown,unknown,low,unknown,False,False,False,med,unknown,unknown
90,90,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
91,91,2,morning,unknown,unknown,unknown,high,False,False,False,unknown,unknown,low
92,92,2,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
93,93,2,morning,unknown,still,unknown,unknown,False,False,False,unknown,unknown,unknown
94,94,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
95,95,2,morning,unknown,still,unknown,high,False,False,False,unknown,vibrate,low
96,96,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
97,97,2,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,unknown,unknown,low
98,98,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
99,99,2,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
100,100,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
101,101,2,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
102,102,2,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
103,103,2,morning,unknown,still,unknown,high,False,False,False,unknown,unknown,low
104,104,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
105,105,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
106,106,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
107,107,2,afternoon,unknown,unknown,unknown,high,False,False,False,unknown,unknown,low
108,108,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
109,109,2,afternoon,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
110,110,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
111,111,2,afternoon,unknown,unknown,unknown,high,False,False,False,unknown,vibrate,low
112,112,2,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
113,113,2,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,vibrate,unknown
114,114,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
115,115,2,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
116,116,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
117,117,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
118,118,2,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,vibrate,unknown
119,119,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
120,120,2,afternoon,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,unknown,unknown,False,False,False,unknown,unknown,unknown
121,121,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,low
122,122,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
123,123,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
124,124,2,afternoon,unknown,still,low,unknown,True,False,False,unknown,unknown,low
125,125,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,low
126,126,2,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,vibrate,unknown
127,127,2,afternoon,unknown,unknown,unknown,medium,False,False,False,unknown,vibrate,unknown
128,128,2,afternoon,unknown,unknown,unknown,high,False,False,False,unknown,unknown,low
129,129,2,afternoon,unknown,still,unknown,medium,False,False,False,unknown,unknown,low
130,130,2,afternoon,unknown,still,unknown,unknown,False,False,False,med,vibrate,low
131,131,2,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,unknown,unknown,False,False,False,med,unknown,unknown
132,132,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
133,133,2,afternoon,unknown,still,unknown,high,False,False,False,unknown,unknown,low
134,134,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
135,135,2,afternoon,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,unknown,unknown,False,False,False,med,unknown,unknown
136,136,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
137,137,2,afternoon,unknown,unknown,unknown,high,False,False,False,unknown,vibrate,low
138,138,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,med,vibrate,unknown
139,139,2,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,unknown,low
140,140,2,evening,unknown,unknown,unknown,high,False,False,False,unknown,unknown,unknown
141,141,2,evening,unknown,unknown,low,unknown,False,False,False,unknown,vibrate,unknown
142,142,2,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
143,143,2,evening,unknown,unknown,low,unknown,False,False,False,unknown,vibrate,unknown
144,144,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
145,145,2,evening,unknown,unknown,unknown,high,False,False,False,unknown,unknown,unknown
146,146,2,evening,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
147,147,2,evening,unknown,unknown,low,unknown,False,False,False,unknown,vibrate,unknown
148,148,2,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
149,149,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
150,150,2,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
151,151,2,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
152,152,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
153,153,2,evening,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
154,154,2,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
155,155,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
156,156,2,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
157,157,2,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
158,158,2,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
159,159,2,evening,unknown,still,unknown,unknown,False,False,False,unknown,vibrate,unknown
160,160,2,evening,unknown,unknown,low,unknown,False,False,False,med,unknown,unknown
161,161,2,night,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
162,162,2,night,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,unknown,False,False,False,unknown,unknown,unknown
163,163,3,morning,unknown,still,unknown,unknown,False,False,False,unknown,vibrate,low
164,164,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
165,165,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
166,166,3,morning,unknown,still,unknown,high,False,False,False,unknown,unknown,unknown
167,167,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
168,168,3,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
169,169,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
170,170,3,morning,unknown,still,unknown,unknown,False,False,False,unknown,unknown,low
171,171,3,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
172,172,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
173,173,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
174,174,3,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,unknown,high,False,False,False,unknown,unknown,low
175,175,3,morning,unknown,unknown,unknown,high,False,False,False,unknown,unknown,low
176,176,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
177,177,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
178,178,3,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,unknown,unknown,False,False,False,unknown,unknown,low
179,179,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
180,180,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,low
181,181,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
182,182,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
183,183,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
184,184,3,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,vibrate,unknown
185,185,3,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
186,186,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
187,187,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
188,188,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
189,189,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
190,190,3,afternoon,unknown,still,unknown,high,False,False,False,unknown,vibrate,low
191,191,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
192,192,3,afternoon,unknown,still,unknown,unknown,False,False,False,unknown,vibrate,unknown
193,193,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
194,194,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
195,195,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,med,vibrate,low
196,196,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
197,197,3,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
198,198,3,evening,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
199,199,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
200,200,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
201,201,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
202,202,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
203,203,3,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
204,204,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
205,205,3,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
206,206,3,night,unknown,still,unknown,unknown,False,False,False,unknown,unknown,low
207,207,4,morning,unknown,unknown,unknown,high,False,False,False,unknown,unknown,low
208,208,4,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
209,209,4,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
210,210,4,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
211,211,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
212,212,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
213,213,4,morning,unknown,still,unknown,unknown,False,False,False,unknown,vibrate,low
214,214,4,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
215,215,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,low
216,216,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
217,217,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
218,218,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
219,219,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
220,220,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
221,221,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
222,222,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
223,223,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
224,224,4,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
225,225,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
226,226,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
227,227,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
228,228,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
229,229,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
230,230,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
231,231,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
232,232,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
233,233,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
234,234,4,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
235,235,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
236,236,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
237,237,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
238,238,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
239,239,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
240,240,4,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
241,241,4,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
242,242,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
243,243,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
244,244,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
245,245,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
246,246,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
247,247,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
248,248,4,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
249,249,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
250,250,4,evening,unknown,unknown,low,unknown,False,False,False,unknown,vibrate,unknown
251,251,4,evening,unknown,unknown,low,unknown,False,False,False,unknown,vibrate,unknown
252,252,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
253,253,4,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
254,254,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
255,255,4,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
256,256,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
257,257,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
258,258,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
259,259,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
260,260,5,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
261,261,5,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
262,262,5,morning,unknown,unknown,low,unknown,False,False,False,unknown,vibrate,unknown
263,263,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
264,264,5,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
265,265,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
266,266,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
267,267,5,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
268,268,5,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,vibrate,unknown
269,269,5,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
270,270,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
271,271,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
272,272,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
273,273,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
274,274,5,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
275,275,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
276,276,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
277,277,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
278,278,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
279,279,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
280,280,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
281,281,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
282,282,5,evening,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
283,283,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
284,284,5,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
285,285,5,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
286,286,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
287,287,5,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
288,288,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
