,id,activity,noise,batteryLevel,charging,contactSignificantContext,contactSignificantOverall,decisionTime,headphonesIn,lightIntensity,musicActive,place,proximity,responseTime,ringerMode,seenTime,action,timeAppLastUsed,postDate,removedDate
10,10,unknown,low,low,False,False,False,1439.431595,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1467.754072,normal,28.322477,True,over a week ago,2019-02-18 06:29:42.739689,2019-02-18 06:54:10.493761
11,11,unknown,low,low,False,False,False,27.604747,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,33.446625,normal,5.841878,True,over a week ago,2019-02-18 06:35:19.040763,2019-02-18 06:35:52.487388
12,12,unknown,low,low,False,False,False,798.281709,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1987.127719,normal,1188.84601,False,over a week ago,2019-02-18 06:46:19.904756,2019-02-18 07:19:27.032475
13,13,still,low,low,False,False,False,130.241079,False,low,True,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,159.353667,vibrate,29.112588,True,over a week ago,2019-02-18 06:50:41.798128,2019-02-18 06:53:21.151795
14,14,unknown,low,high,False,True,True,153.892181,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,204.744906,normal,50.852725,True,over a week ago,2019-02-18 06:51:49.521301,2019-02-18 06:55:14.266207
15,15,still,low,low,False,False,False,117.921137,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,666.37768,normal,548.456543,True,over a week ago,2019-02-18 06:53:17.430895,2019-02-18 07:04:23.808575
16,16,still,low,low,False,True,False,286.158798,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,290.523896,vibrate,4.365098,True,over a week ago,2019-02-18 06:56:19.453237,2019-02-18 07:01:09.977133
17,17,unknown,low,low,False,False,False,298.659062,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1925.208807,normal,1626.549745,True,within 24 hours,2019-02-18 07:02:28.433818,2019-02-18 07:34:33.642625
18,18,unknown,low,low,False,True,True,239.984799,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1744.78854,normal,1504.803741,True,over a week ago,2019-02-18 07:06:29.829423,2019-02-18 07:35:34.617963
19,19,still,low,high,True,False,False,292.359139,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,320.536595,normal,28.177456,True,over a week ago,2019-02-18 07:22:30.289388,2019-02-18 07:27:50.825983
20,20,unknown,low,low,False,False,False,39.797117,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,670.794523,normal,630.997406,False,within 24 hours,2019-02-18 07:27:37.638362,2019-02-18 07:38:48.432885
21,21,unknown,low,low,False,False,False,269.338409,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,1896.085961,normal,1626.747552,False,within 24 hours,2019-02-18 07:32:15.987681,2019-02-18 08:03:52.073642
22,22,still,low,low,False,False,False,172.726691,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,200.487168,normal,27.760477,False,over a week ago,2019-02-18 07:32:24.457996,2019-02-18 07:35:44.945164
23,23,unknown,low,high,False,False,False,60.665074,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,119.185361,normal,58.520287,True,over a week ago,2019-02-18 07:35:02.105159,2019-02-18 07:37:01.290520
24,24,unknown,low,low,False,False,False,61.176005,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1472.389192,normal,1411.213187,False,over a week ago,2019-02-18 07:39:41.314474,2019-02-18 08:04:13.703666
25,25,still,low,low,False,True,True,65.77596,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,100.578992,normal,34.803032,True,over a week ago,2019-02-18 07:42:25.645862,2019-02-18 07:44:06.224854
26,26,unknown,low,low,False,False,False,152.468529,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,161.287736,normal,8.819207,False,over a week ago,2019-02-18 07:48:24.211520,2019-02-18 07:51:05.499256
27,27,unknown,low,medium,False,True,False,158.949375,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,169.796662,normal,10.847287,True,over a week ago,2019-02-18 08:10:03.869208,2019-02-18 08:12:53.665870
28,28,still,low,low,False,False,False,92.959542,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,near,1855.947723,normal,1762.988181,False,within 24 hours,2019-02-18 08:11:02.232946,2019-02-18 08:41:58.180669
29,29,unknown,low,high,False,False,False,285.304711,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,736.44852,normal,451.143809,False,over a week ago,2019-02-18 08:21:57.521207,2019-02-18 08:34:13.969727
30,30,unknown,low,low,False,False,False,612.421286,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,658.901253,normal,46.479967,True,over a week ago,2019-02-18 08:26:24.331032,2019-02-18 08:37:23.232285
31,31,unknown,low,low,False,False,False,867.309136,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1665.598551,normal,798.289415,False,over a week ago,2019-02-18 08:39:23.856357,2019-02-18 09:07:09.454908
32,32,unknown,low,low,False,False,False,239.361772,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,663.794992,normal,424.43322,False,over a week ago,2019-02-18 08:48:40.427489,2019-02-18 08:59:44.222481
33,33,still,low,high,False,False,False,120.571205,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,177.914195,normal,57.34299,True,over a week ago,2019-02-18 08:49:49.905944,2019-02-18 08:52:47.820139
34,34,unknown,low,low,False,False,False,1364.350273,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1387.906321,normal,23.556048,True,over a week ago,2019-02-18 08:51:09.627472,2019-02-18 09:14:17.533793
35,35,unknown,low,low,False,False,False,182.255271,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,796.79996,normal,614.544689,False,within half hour,2019-02-18 08:51:14.996624,2019-02-18 09:04:31.796584
36,36,unknown,low,low,False,True,False,262.121839,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,287.262104,normal,25.140265,True,over a week ago,2019-02-18 08:51:29.551133,2019-02-18 08:56:16.813237
37,37,unknown,low,medium,False,False,False,116.303395,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,149.336067,normal,33.032672,True,over a week ago,2019-02-18 08:55:17.293273,2019-02-18 08:57:46.629340
38,38,unknown,low,low,False,False,False,1133.102909,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1170.182632,normal,37.079723,True,over a week ago,2019-02-18 08:55:48.031583,2019-02-18 09:15:18.214215
39,39,still,low,low,False,False,False,184.296913,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,200.569121,vibrate,16.272208,True,over a week ago,2019-02-18 08:57:09.825877,2019-02-18 09:00:30.394998
40,40,unknown,low,high,False,False,False,226.81377,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,269.032409,normal,42.218639,True,over a week ago,2019-02-18 09:04:25.747375,2019-02-18 09:08:54.779784
41,41,still,low,low,False,False,False,1561.905927,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1593.391511,vibrate,31.485584,True,over a week ago,2019-02-18 09:14:59.044974,2019-02-18 09:41:32.436485
42,42,still,low,high,False,True,True,229.921984,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,277.707225,normal,47.785241,True,over a week ago,2019-02-18 09:21:13.977154,2019-02-18 09:25:51.684379
43,43,still,low,low,False,False,False,145.206272,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,525.418697,normal,380.212425,True,over a week ago,2019-02-18 09:45:24.798659,2019-02-18 09:54:10.217356
44,44,unknown,low,high,False,False,False,216.319603,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1944.011514,normal,1727.691911,False,over a week ago,2019-02-18 09:46:15.625694,2019-02-18 10:18:39.637208
45,45,unknown,low,low,False,False,False,169.571068,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,201.644591,silent,32.073523,True,over a week ago,2019-02-18 09:51:15.659951,2019-02-18 09:54:37.304542
46,46,unknown,low,medium,False,True,False,1317.002951,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1365.775663,normal,48.772712,True,over a week ago,2019-02-18 09:53:26.496204,2019-02-18 10:16:12.271867
47,47,unknown,low,low,False,False,False,848.166077,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,2574.658366,normal,1726.492289,True,over a week ago,2019-02-18 10:00:08.984632,2019-02-18 10:43:03.642998
48,48,unknown,low,high,False,False,False,36.275528,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,435.805875,normal,399.530347,False,within half hour,2019-02-18 10:00:35.004261,2019-02-18 10:07:50.810136
49,49,unknown,low,low,False,False,False,7.068649,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1810.963823,normal,1803.895174,False,few hours,2019-02-18 10:08:02.802652,2019-02-18 10:38:13.766475
50,50,still,low,low,False,False,True,110.049533,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,133.704226,normal,23.654693,True,over a week ago,2019-02-18 10:12:00.786561,2019-02-18 10:14:14.490787
51,51,still,low,low,False,True,True,283.830883,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,312.116253,normal,28.28537,True,over a week ago,2019-02-18 10:13:42.457582,2019-02-18 10:18:54.573835
52,52,unknown,low,medium,False,False,False,36.627195,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1466.193861,normal,1429.566666,False,within half hour,2019-02-18 10:14:55.674760,2019-02-18 10:39:21.868621
53,53,unknown,low,low,False,False,False,18.677235,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,872.917825,normal,854.24059,True,over a week ago,2019-02-18 10:22:46.729432,2019-02-18 10:37:19.647257
54,54,unknown,low,high,False,False,False,236.655583,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,2007.378235,normal,1770.722652,True,over a week ago,2019-02-18 10:27:09.187369,2019-02-18 11:00:36.565604
55,55,unknown,low,high,False,False,False,190.878754,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,702.14734,normal,511.268586,True,over a week ago,2019-02-18 10:37:39.393193,2019-02-18 10:49:21.540533
56,56,unknown,low,high,False,True,True,195.291371,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1631.964157,normal,1436.672786,True,over a week ago,2019-02-18 10:43:45.764651,2019-02-18 11:10:57.728808
57,57,unknown,low,low,False,False,False,44.049537,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,1070.394517,normal,1026.34498,False,over a week ago,2019-02-18 10:45:16.268516,2019-02-18 11:03:06.663033
58,58,unknown,low,medium,False,False,False,226.844889,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,257.560106,normal,30.715217,True,over a week ago,2019-02-18 10:48:25.606855,2019-02-18 10:52:43.166961
59,59,still,low,low,False,True,False,176.201309,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,207.218754,normal,31.017445,True,over a week ago,2019-02-18 10:51:25.635084,2019-02-18 10:54:52.853838
60,60,still,low,high,False,False,False,19.938877,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,939.063726,normal,919.124849,False,over a week ago,2019-02-18 10:57:08.595822,2019-02-18 11:12:47.659548
61,61,unknown,low,low,False,False,False,383.838682,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1014.372432,normal,630.53375,False,over a week ago,2019-02-18 11:01:08.854951,2019-02-18 11:18:03.227383
62,62,unknown,low,low,False,False,False,61.569651,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,1610.321507,normal,1548.751856,False,within 24 hours,2019-02-18 11:01:11.795966,2019-02-18 11:28:02.117473
63,63,unknown,low,low,False,False,False,1386.739521,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1419.834275,normal,33.094754,False,over a week ago,2019-02-18 11:05:23.932199,2019-02-18 11:29:03.766474
64,64,unknown,low,low,False,False,False,170.402705,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,193.535535,normal,23.13283,False,over a week ago,2019-02-18 11:07:58.493495,2019-02-18 11:11:12.029030
65,65,unknown,low,low,False,False,False,254.14528,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,1126.803305,normal,872.658025,False,over a week ago,2019-02-18 11:10:39.322127,2019-02-18 11:29:26.125432
66,66,unknown,low,medium,False,False,False,259.402249,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,293.129215,normal,33.726966,False,immediate,2019-02-18 11:14:14.665680,2019-02-18 11:19:07.794895
67,67,still,low,low,False,True,True,254.385327,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,306.890197,normal,52.50487,True,over a week ago,2019-02-18 11:20:55.433895,2019-02-18 11:26:02.324092
68,68,unknown,low,low,False,False,False,55.222912,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,867.290203,normal,812.067291,False,within 24 hours,2019-02-18 11:21:10.869777,2019-02-18 11:35:38.159980
69,69,unknown,low,medium,False,False,False,125.875767,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,912.055734,normal,786.179967,True,over a week ago,2019-02-18 11:22:11.386324,2019-02-18 11:37:23.442058
70,70,still,low,low,False,False,False,91.008551,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,141.101746,silent,50.093195,True,over a week ago,2019-02-18 11:24:56.276270,2019-02-18 11:27:17.378016
71,71,unknown,low,low,False,False,False,10.228549,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,1130.033061,normal,1119.804512,False,within half hour,2019-02-18 11:28:19.295668,2019-02-18 11:47:09.328729
72,72,unknown,low,high,False,True,False,54.216736,False,low,False,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,62.429434,normal,8.212698,True,over a week ago,2019-02-18 11:38:10.810422,2019-02-18 11:39:13.239856
