,id,day,time,place,activity,noise,batteryLevel,charging,headphonesIn,musicActive,proximity,ringerMode,lightIntensity
36,36,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
37,37,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
38,38,0,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,high,False,False,False,med,normal,low
39,39,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
40,40,0,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,medium,False,False,False,med,normal,low
41,41,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
42,42,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
43,43,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
44,44,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
45,45,0,morning,unknown,unknown,low,high,False,False,False,med,normal,low
46,46,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
47,47,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
48,48,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
49,49,0,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,medium,False,False,False,med,normal,low
50,50,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
51,51,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
52,52,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
53,53,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
54,54,0,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,high,True,False,True,med,normal,low
55,55,0,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,high,False,False,False,med,normal,low
56,56,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
57,57,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
58,58,0,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,high,False,False,False,med,normal,low
59,59,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
60,60,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
61,61,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
62,62,0,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,medium,True,False,False,med,normal,low
63,63,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
64,64,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
65,65,0,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,low,False,False,False,med,normal,low
66,66,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
67,67,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
68,68,0,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,low,False,False,False,med,normal,low
69,69,0,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,medium,False,False,False,med,normal,low
70,70,0,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,high,False,False,False,med,normal,low
71,71,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
72,72,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
73,73,0,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,low,False,False,False,med,normal,low
74,74,0,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,medium,False,False,False,med,normal,low
75,75,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
76,76,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
77,77,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
78,78,0,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,medium,True,False,False,med,normal,low
79,79,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
80,80,0,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,unknown,unknown,False,False,False,med,unknown,low
81,81,0,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,low,False,False,False,med,normal,low
82,82,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
83,83,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
84,84,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
85,85,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
86,86,0,afternoon,unknown,unknown,low,high,False,False,False,med,normal,low
87,87,0,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,high,False,False,False,med,normal,low
88,88,0,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,normal,low
89,89,0,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,low,False,False,False,med,normal,low
90,90,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
91,91,0,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,high,False,False,False,med,normal,low
92,92,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
93,93,0,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,low,False,False,False,med,normal,low
94,94,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
95,95,0,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,high,False,False,False,med,normal,low
96,96,0,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,high,False,False,False,med,normal,low
97,97,0,afternoon,unknown,unknown,low,low,False,False,False,med,normal,low
98,98,0,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,medium,False,False,False,med,normal,low
99,99,0,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,high,False,False,False,med,normal,low
100,100,0,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,low,False,False,False,med,normal,low
101,101,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
102,102,0,afternoon,unknown,unknown,unknown,medium,False,False,False,unknown,unknown,low
103,103,0,afternoon,TYPE_BAKERY TYPE_BAR TYPE_BAR TYPE_AMUSEMENT_PARK TYPE_BANK TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,medium,low,False,False,False,med,normal,low
104,104,0,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,high,False,False,False,med,normal,low
105,105,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
106,106,0,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,high,False,False,False,med,normal,low
107,107,0,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
108,108,0,evening,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,low,False,False,False,med,normal,low
109,109,0,evening,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,low,False,False,False,med,normal,low
110,110,0,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
111,111,0,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
112,112,1,early-morning,TYPE_BAKERY TYPE_BAR TYPE_BAR TYPE_AMUSEMENT_PARK TYPE_BANK TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,low,False,False,False,med,normal,low
113,113,1,early-morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,medium,False,False,False,med,normal,low
114,114,1,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,medium,False,False,False,med,normal,low
115,115,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
116,116,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
117,117,1,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,low,False,False,False,med,normal,low
118,118,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
119,119,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
120,120,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
121,121,1,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,medium,False,False,False,med,normal,low
122,122,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
123,123,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
124,124,1,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,medium,False,False,False,med,normal,low
125,125,1,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,medium,False,False,False,med,normal,low
126,126,1,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,medium,False,False,False,med,normal,low
127,127,1,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,low,False,False,False,med,normal,low
128,128,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
129,129,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
130,130,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
131,131,1,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,medium,False,False,False,med,normal,low
132,132,1,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,medium,False,False,False,med,normal,low
133,133,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
134,134,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
135,135,1,morning,unknown,unknown,low,low,False,False,False,med,normal,low
136,136,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
137,137,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
138,138,1,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,high,False,False,True,med,normal,low
139,139,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
140,140,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
141,141,1,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,high,False,False,False,med,normal,low
142,142,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
143,143,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
144,144,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
145,145,1,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,low
146,146,1,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,medium,False,False,False,med,normal,low
147,147,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
148,148,1,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,low,False,False,False,med,normal,low
149,149,1,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,medium,False,False,False,med,normal,low
150,150,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
151,151,1,morning,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,low,False,False,False,med,normal,low
152,152,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
153,153,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
154,154,1,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,medium,False,False,False,near,normal,low
155,155,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
156,156,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
157,157,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
158,158,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
159,159,1,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,high,False,False,False,med,normal,low
160,160,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
161,161,1,afternoon,unknown,unknown,low,high,False,False,False,med,normal,low
162,162,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
163,163,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
164,164,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
165,165,1,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,medium,False,False,False,med,normal,low
166,166,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
167,167,1,afternoon,unknown,unknown,low,unknown,False,False,False,med,normal,low
168,168,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
169,169,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,med,normal,low
170,170,1,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,high,False,False,False,med,normal,low
171,171,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
172,172,1,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,medium,False,False,False,med,normal,low
173,173,1,afternoon,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,high,False,False,False,med,normal,low
174,174,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
175,175,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
176,176,1,afternoon,TYPE_BANK TYPE_AQUARIUM TYPE_ATM TYPE_ATM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,still,low,low,False,False,False,med,normal,low
