,id,appPackage,category,numberUpdates,subject,priority,ongoing,visibility
137,137,org.thoughtcrime.securesms,unknown,low,unknown,default,False,public
138,138,com.whatsapp,unknown,none,unknown,default,False,private
139,139,com.google.android.googlequicksearchbox,unknown,low,unknown,default,False,public
140,140,org.thoughtcrime.securesms,unknown,low,unknown,default,False,public
141,141,com.whatsapp,unknown,low,unknown,default,False,public
142,142,com.whatsapp,unknown,low,unknown,default,False,private
143,143,com.spotify.music,unknown,none,unknown,default,False,public
144,144,com.android.chrome,unknown,high,unknown,default,False,public
145,145,com.google.android.deskclock,unknown,none,unknown,default,False,private
146,146,com.google.android.googlequicksearchbox,msg,none,unknown,default,False,private
147,147,com.spotify.music,msg,low,unknown,default,False,public
148,148,com.google.android.googlequicksearchbox,unknown,low,unknown,default,False,private
149,149,com.google.android.apps.maps,unknown,none,unknown,high,False,private
150,150,org.thoughtcrime.securesms,msg,none,unknown,default,False,public
151,151,com.google.android.googlequicksearchbox,msg,low,unknown,default,False,private
152,152,org.thoughtcrime.securesms,unknown,low,unknown,default,False,private
153,153,com.spotify.music,unknown,low,unknown,default,False,private
154,154,com.google.android.googlequicksearchbox,transport,low,unknown,min,False,private
155,155,com.whatsapp,unknown,low,unknown,default,False,private
156,156,com.android.chrome,unknown,none,unknown,default,False,public
157,157,com.whatsapp,transport,low,unknown,high,False,private
158,158,com.spotify.music,unknown,medium,unknown,default,False,private
159,159,com.spotify.music,transport,low,unknown,default,False,public
160,160,org.thoughtcrime.securesms,transport,low,unknown,default,False,private
161,161,com.android.chrome,msg,medium,unknown,min,False,public
162,162,com.spotify.music,msg,none,unknown,high,False,private
163,163,org.thoughtcrime.securesms,unknown,low,unknown,default,False,public
164,164,com.whatsapp,unknown,low,unknown,min,False,public
165,165,org.thoughtcrime.securesms,unknown,high,unknown,default,False,public
166,166,com.whatsapp,msg,none,unknown,default,False,private
167,167,com.spotify.music,msg,low,unknown,default,False,public
168,168,com.spotify.music,msg,none,unknown,high,False,private
169,169,org.thoughtcrime.securesms,msg,none,unknown,high,False,private
170,170,com.whatsapp,transport,low,unknown,default,False,private
171,171,com.spotify.music,unknown,none,unknown,high,False,private
172,172,com.whatsapp,unknown,none,unknown,default,False,private
173,173,com.whatsapp,unknown,none,unknown,high,False,private
174,174,org.thoughtcrime.securesms,msg,none,unknown,default,False,private
175,175,org.thoughtcrime.securesms,unknown,low,unknown,default,False,public
176,176,com.whatsapp,unknown,none,unknown,default,False,private
177,177,com.whatsapp,unknown,none,unknown,min,False,private
178,178,com.whatsapp,unknown,low,unknown,default,False,private
179,179,com.whatsapp,unknown,low,unknown,high,False,private
180,180,org.thoughtcrime.securesms,unknown,low,unknown,default,False,private
181,181,org.thoughtcrime.securesms,unknown,none,unknown,default,False,private
182,182,com.whatsapp,msg,none,unknown,default,False,private
183,183,com.whatsapp,unknown,low,unknown,default,False,public
184,184,com.whatsapp,unknown,none,unknown,default,False,private
185,185,com.whatsapp,transport,low,unknown,default,False,public
186,186,com.whatsapp,unknown,none,unknown,default,False,private
187,187,com.whatsapp,unknown,low,unknown,default,False,private
188,188,com.whatsapp,transport,none,unknown,high,False,private
189,189,com.whatsapp,unknown,low,unknown,default,False,private
190,190,com.google.android.googlequicksearchbox,transport,low,unknown,default,False,private
191,191,org.thoughtcrime.securesms,msg,low,unknown,default,False,private
192,192,org.thoughtcrime.securesms,unknown,none,unknown,default,False,private
193,193,com.whatsapp,unknown,none,unknown,high,False,private
194,194,com.android.chrome,msg,none,unknown,high,False,private
195,195,com.spotify.music,transport,low,unknown,high,False,private
196,196,com.google.android.googlequicksearchbox,msg,none,unknown,high,False,private
197,197,com.google.android.googlequicksearchbox,unknown,none,unknown,high,False,private
198,198,com.android.chrome,unknown,none,unknown,high,False,private
199,199,org.thoughtcrime.securesms,unknown,low,unknown,high,False,private
200,200,org.thoughtcrime.securesms,msg,low,unknown,default,False,private
201,201,com.google.android.googlequicksearchbox,unknown,none,unknown,high,False,private
202,202,com.whatsapp,unknown,none,unknown,high,False,private
203,203,com.spotify.music,transport,low,unknown,high,False,private
204,204,org.thoughtcrime.securesms,unknown,low,unknown,high,False,private
205,205,com.whatsapp,msg,none,unknown,default,False,private
206,206,com.whatsapp,msg,none,unknown,high,False,private
207,207,com.whatsapp,msg,none,unknown,high,False,private
208,208,com.whatsapp,unknown,none,unknown,high,False,private
209,209,com.whatsapp,msg,none,unknown,default,False,private
210,210,com.whatsapp,unknown,none,unknown,default,False,private
211,211,com.whatsapp,unknown,low,unknown,default,False,private
212,212,com.whatsapp,unknown,none,unknown,default,False,private
213,213,com.android.chrome,unknown,none,unknown,default,False,private
214,214,com.spotify.music,unknown,none,food & drink,default,False,private
215,215,com.whatsapp,unknown,none,unknown,default,False,private
216,216,org.thoughtcrime.securesms,unknown,none,unknown,default,False,private
217,217,com.whatsapp,transport,none,unknown,high,False,private
218,218,com.whatsapp,msg,none,unknown,high,False,private
219,219,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
220,220,com.whatsapp,transport,none,unknown,high,False,private
221,221,com.spotify.music,unknown,none,unknown,high,False,private
222,222,com.whatsapp,msg,none,unknown,default,False,private
223,223,org.thoughtcrime.securesms,unknown,low,unknown,default,False,private
224,224,com.whatsapp,unknown,low,food & drink,default,False,private
225,225,com.spotify.music,unknown,none,unknown,high,False,private
226,226,com.spotify.music,unknown,none,unknown,high,False,private
227,227,com.whatsapp,msg,none,unknown,default,False,private
228,228,com.whatsapp,unknown,low,unknown,default,False,private
229,229,com.android.chrome,unknown,none,unknown,default,False,private
230,230,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
231,231,com.whatsapp,unknown,none,unknown,high,False,private
232,232,com.whatsapp,unknown,none,unknown,default,False,private
233,233,com.whatsapp,msg,none,unknown,default,False,private
234,234,org.thoughtcrime.securesms,transport,low,unknown,high,False,private
235,235,com.spotify.music,msg,low,unknown,high,False,private
236,236,com.spotify.music,unknown,low,unknown,high,False,private
237,237,com.whatsapp,msg,none,unknown,high,False,private
238,238,com.whatsapp,msg,none,unknown,high,False,private
239,239,com.whatsapp,unknown,low,unknown,high,False,private
240,240,com.whatsapp,transport,none,unknown,high,False,private
241,241,com.whatsapp,unknown,low,unknown,default,False,private
242,242,com.whatsapp,msg,low,unknown,default,False,public
243,243,com.whatsapp,unknown,none,unknown,default,False,private
244,244,com.whatsapp,unknown,low,unknown,high,False,private
245,245,com.whatsapp,unknown,none,unknown,high,False,private
246,246,com.whatsapp,msg,none,unknown,default,False,private
247,247,com.android.chrome,unknown,none,unknown,high,False,private
248,248,com.whatsapp,unknown,low,unknown,high,False,private
249,249,com.whatsapp,unknown,none,unknown,high,False,private
250,250,com.whatsapp,transport,low,unknown,high,False,private
251,251,com.whatsapp,unknown,none,unknown,default,False,private
252,252,com.spotify.music,unknown,low,unknown,high,False,private
253,253,com.spotify.music,msg,low,unknown,high,False,private
254,254,com.spotify.music,unknown,low,unknown,high,False,private
255,255,com.whatsapp,unknown,none,unknown,high,False,private
256,256,com.whatsapp,msg,none,unknown,high,False,private
257,257,com.whatsapp,msg,none,unknown,high,False,private
258,258,com.whatsapp,msg,none,unknown,default,False,private
259,259,com.whatsapp,unknown,none,unknown,default,False,private
260,260,com.whatsapp,msg,low,unknown,default,False,private
261,261,com.whatsapp,msg,none,unknown,high,False,private
262,262,com.whatsapp,msg,none,unknown,default,False,private
263,263,com.whatsapp,msg,low,unknown,default,False,private
264,264,com.whatsapp,unknown,none,unknown,default,False,private
265,265,com.whatsapp,msg,none,unknown,high,False,private
266,266,com.whatsapp,unknown,none,unknown,default,False,private
267,267,com.whatsapp,unknown,none,unknown,high,False,private
268,268,com.whatsapp,msg,low,unknown,high,False,private
269,269,com.whatsapp,msg,none,unknown,high,False,private
270,270,com.whatsapp,msg,none,unknown,default,False,private
271,271,com.whatsapp,unknown,low,unknown,high,False,private
272,272,com.spotify.music,unknown,low,unknown,high,False,private
273,273,com.whatsapp,unknown,low,unknown,high,False,private
274,274,com.whatsapp,msg,none,unknown,high,False,private
275,275,com.whatsapp,unknown,low,unknown,default,False,private
276,276,com.whatsapp,msg,low,unknown,high,False,private
277,277,com.whatsapp,msg,none,unknown,default,False,private
278,278,com.whatsapp,unknown,low,unknown,default,False,private
279,279,com.whatsapp,unknown,none,unknown,high,False,private
280,280,com.whatsapp,unknown,none,unknown,default,False,private
281,281,com.whatsapp,unknown,none,unknown,high,False,private
282,282,com.whatsapp,unknown,none,unknown,high,False,private
283,283,com.whatsapp,unknown,none,unknown,default,False,private
284,284,com.whatsapp,unknown,none,unknown,high,False,private
285,285,com.whatsapp,unknown,none,unknown,default,False,private
286,286,com.whatsapp,msg,low,unknown,high,False,private
287,287,com.whatsapp,unknown,none,unknown,high,False,private
288,288,com.whatsapp,unknown,none,unknown,default,False,private
289,289,com.whatsapp,msg,none,unknown,default,False,private
290,290,com.whatsapp,unknown,low,unknown,default,False,private
291,291,com.whatsapp,unknown,none,unknown,default,False,private
292,292,com.whatsapp,msg,none,unknown,default,False,private
293,293,com.whatsapp,unknown,none,unknown,high,False,private
294,294,com.whatsapp,unknown,none,unknown,default,False,private
295,295,com.whatsapp,unknown,none,unknown,default,False,private
296,296,com.whatsapp,msg,none,unknown,default,False,private
297,297,com.whatsapp,unknown,low,unknown,high,False,private
298,298,com.whatsapp,msg,none,unknown,high,False,private
299,299,com.whatsapp,msg,none,unknown,default,False,private
300,300,com.whatsapp,unknown,none,unknown,default,False,private
301,301,com.whatsapp,unknown,none,unknown,min,False,public
302,302,org.thoughtcrime.securesms,unknown,low,unknown,high,False,public
303,303,org.thoughtcrime.securesms,msg,none,unknown,high,False,public
304,304,com.spotify.music,unknown,low,unknown,default,False,private
305,305,com.whatsapp,unknown,low,unknown,default,False,private
306,306,com.whatsapp,unknown,medium,unknown,default,False,public
307,307,com.spotify.music,transport,none,unknown,high,False,private
308,308,com.whatsapp,msg,none,unknown,default,False,public
309,309,com.spotify.music,transport,low,unknown,default,False,public
310,310,com.google.android.googlequicksearchbox,transport,low,unknown,default,False,public
311,311,com.spotify.music,unknown,low,unknown,high,False,private
312,312,com.spotify.music,unknown,none,unknown,default,False,private
313,313,org.thoughtcrime.securesms,unknown,low,unknown,default,False,public
314,314,com.spotify.music,unknown,low,unknown,default,False,public
315,315,org.thoughtcrime.securesms,unknown,low,unknown,default,False,public
316,316,com.spotify.music,msg,low,unknown,high,False,public
317,317,com.whatsapp,transport,low,unknown,default,False,private
318,318,com.google.android.apps.maps,unknown,low,unknown,default,False,public
319,319,com.whatsapp,unknown,none,unknown,default,False,private
320,320,com.spotify.music,transport,low,unknown,min,False,public
321,321,com.spotify.music,msg,low,unknown,high,False,private
322,322,com.spotify.music,unknown,none,unknown,high,False,private
323,323,com.spotify.music,msg,low,unknown,default,False,private
324,324,com.spotify.music,msg,low,unknown,high,False,private
325,325,com.google.android.googlequicksearchbox,msg,none,unknown,default,False,private
326,326,org.thoughtcrime.securesms,unknown,low,unknown,default,False,private
327,327,com.whatsapp,msg,low,unknown,default,False,private
328,328,com.whatsapp,unknown,low,unknown,high,False,private
329,329,com.whatsapp,unknown,none,unknown,default,False,private
330,330,com.google.android.googlequicksearchbox,transport,low,unknown,default,False,public
331,331,org.thoughtcrime.securesms,unknown,low,unknown,default,False,public
332,332,com.whatsapp,unknown,low,unknown,default,False,public
333,333,com.whatsapp,unknown,low,unknown,default,False,private
334,334,com.google.android.googlequicksearchbox,unknown,none,unknown,high,False,private
335,335,com.whatsapp,unknown,none,unknown,default,False,private
336,336,com.spotify.music,unknown,none,unknown,high,False,private
337,337,com.whatsapp,unknown,none,unknown,default,False,private
338,338,org.thoughtcrime.securesms,unknown,low,unknown,default,False,public
339,339,com.android.chrome,transport,none,unknown,high,False,public
340,340,com.google.android.googlequicksearchbox,unknown,low,unknown,default,False,private
341,341,org.thoughtcrime.securesms,msg,low,unknown,default,False,public
342,342,org.thoughtcrime.securesms,unknown,low,unknown,default,False,private
343,343,com.whatsapp,unknown,low,unknown,default,False,private
344,344,com.whatsapp,transport,none,unknown,high,False,private
345,345,org.thoughtcrime.securesms,unknown,none,unknown,default,False,public
346,346,com.whatsapp,unknown,low,unknown,default,False,private
347,347,com.whatsapp,unknown,low,unknown,default,False,public
348,348,com.whatsapp,unknown,none,unknown,high,False,private
349,349,org.thoughtcrime.securesms,unknown,low,unknown,default,False,private
350,350,org.thoughtcrime.securesms,msg,none,unknown,default,False,private
351,351,org.thoughtcrime.securesms,unknown,none,unknown,default,False,private
352,352,com.android.chrome,msg,none,unknown,high,False,private
353,353,com.whatsapp,unknown,low,unknown,default,False,private
354,354,com.whatsapp,unknown,low,unknown,high,False,private
355,355,com.spotify.music,unknown,none,unknown,default,False,private
356,356,com.spotify.music,transport,low,unknown,high,False,private
357,357,com.android.chrome,transport,low,unknown,high,False,private
358,358,com.spotify.music,msg,low,unknown,high,False,private
359,359,com.whatsapp,msg,none,unknown,high,False,private
360,360,com.whatsapp,transport,low,unknown,default,False,private
361,361,org.thoughtcrime.securesms,unknown,none,unknown,default,False,private
362,362,com.whatsapp,unknown,low,unknown,default,False,private
363,363,com.whatsapp,unknown,none,unknown,default,False,private
364,364,com.whatsapp,unknown,low,unknown,default,False,private
365,365,com.whatsapp,msg,none,unknown,default,False,private
366,366,org.thoughtcrime.securesms,unknown,low,unknown,default,False,private
367,367,com.whatsapp,unknown,none,unknown,default,False,private
368,368,com.whatsapp,unknown,low,unknown,default,False,private
369,369,com.whatsapp,transport,none,unknown,high,False,private
370,370,org.thoughtcrime.securesms,msg,low,unknown,default,False,private
371,371,com.whatsapp,transport,none,unknown,high,False,private
372,372,com.google.android.deskclock,unknown,none,unknown,high,False,private
373,373,com.whatsapp,unknown,low,unknown,default,False,private
374,374,com.whatsapp,unknown,low,unknown,default,False,private
375,375,com.whatsapp,unknown,none,unknown,default,False,private
376,376,com.whatsapp,msg,low,unknown,default,False,private
377,377,com.whatsapp,msg,none,unknown,high,False,private
378,378,com.whatsapp,unknown,none,unknown,default,False,private
379,379,com.whatsapp,unknown,none,unknown,default,False,private
380,380,com.whatsapp,msg,none,unknown,default,False,private
381,381,com.android.chrome,msg,none,unknown,high,False,private
382,382,com.whatsapp,msg,low,unknown,default,False,private
383,383,org.thoughtcrime.securesms,msg,none,unknown,high,False,private
384,384,com.whatsapp,transport,low,unknown,default,False,private
385,385,com.whatsapp,unknown,low,unknown,default,False,private
386,386,com.whatsapp,transport,low,unknown,default,False,private
387,387,com.whatsapp,msg,low,unknown,default,False,private
388,388,com.whatsapp,unknown,low,unknown,default,False,private
389,389,com.whatsapp,msg,none,unknown,high,False,private
390,390,org.thoughtcrime.securesms,unknown,low,unknown,default,False,private
391,391,com.whatsapp,msg,none,unknown,default,False,private
392,392,org.thoughtcrime.securesms,unknown,none,unknown,default,False,private
393,393,com.whatsapp,msg,none,unknown,high,False,private
394,394,com.whatsapp,unknown,none,unknown,high,False,private
395,395,com.whatsapp,msg,none,unknown,high,False,private
396,396,com.whatsapp,msg,low,unknown,high,False,private
397,397,com.whatsapp,msg,none,unknown,default,False,private
398,398,com.whatsapp,unknown,low,unknown,default,False,private
399,399,com.whatsapp,unknown,low,unknown,high,False,private
400,400,com.whatsapp,msg,none,unknown,default,False,private
401,401,com.whatsapp,unknown,low,unknown,high,False,private
402,402,com.whatsapp,unknown,none,unknown,high,False,private
403,403,com.whatsapp,unknown,none,unknown,default,False,private
404,404,com.whatsapp,msg,none,unknown,high,False,private
405,405,com.whatsapp,unknown,none,unknown,default,False,private
406,406,com.whatsapp,msg,none,unknown,high,False,private
407,407,com.whatsapp,msg,low,unknown,high,False,private
408,408,com.whatsapp,msg,none,unknown,default,False,private
409,409,com.whatsapp,msg,low,unknown,default,False,private
410,410,com.whatsapp,msg,none,unknown,high,False,private
411,411,com.whatsapp,msg,none,unknown,high,False,private
412,412,com.whatsapp,msg,low,unknown,high,False,private
413,413,com.whatsapp,msg,low,unknown,default,False,private
414,414,com.whatsapp,msg,none,unknown,high,False,private
415,415,com.whatsapp,unknown,none,unknown,default,False,private
416,416,com.whatsapp,unknown,none,unknown,default,False,private
417,417,com.whatsapp,unknown,none,unknown,default,False,private
418,418,com.whatsapp,msg,none,unknown,default,False,private
419,419,com.whatsapp,msg,none,unknown,high,False,private
420,420,com.whatsapp,msg,low,unknown,default,False,private
421,421,com.whatsapp,msg,none,unknown,high,False,private
422,422,com.whatsapp,unknown,none,unknown,default,False,private
423,423,com.whatsapp,unknown,low,unknown,default,False,private
424,424,com.whatsapp,msg,none,unknown,high,False,private
425,425,com.whatsapp,unknown,none,unknown,default,False,private
426,426,com.whatsapp,msg,none,unknown,high,False,private
427,427,com.whatsapp,unknown,none,unknown,default,False,private
428,428,com.whatsapp,msg,none,unknown,default,False,private
429,429,com.whatsapp,unknown,none,unknown,default,False,private
430,430,com.whatsapp,unknown,low,unknown,default,False,private
431,431,com.whatsapp,msg,none,unknown,high,False,private
432,432,com.whatsapp,unknown,none,unknown,high,False,private
433,433,com.whatsapp,msg,none,unknown,high,False,private
434,434,com.whatsapp,msg,none,unknown,default,False,private
435,435,com.whatsapp,msg,none,unknown,default,False,private
436,436,com.whatsapp,unknown,none,unknown,high,False,private
437,437,com.whatsapp,unknown,none,unknown,default,False,private
438,438,com.whatsapp,unknown,none,unknown,default,False,private
439,439,com.whatsapp,unknown,none,unknown,high,False,private
440,440,com.whatsapp,msg,none,unknown,high,False,private
441,441,com.whatsapp,unknown,none,unknown,default,False,private
442,442,com.whatsapp,msg,none,unknown,default,False,private
443,443,com.whatsapp,unknown,none,unknown,default,False,private
444,444,com.whatsapp,unknown,none,unknown,default,False,private
445,445,com.whatsapp,msg,none,unknown,default,False,private
446,446,com.whatsapp,unknown,none,unknown,default,False,private
447,447,com.whatsapp,unknown,none,unknown,default,False,private
448,448,com.whatsapp,unknown,none,unknown,default,False,private
449,449,com.whatsapp,unknown,none,unknown,high,False,private
450,450,com.whatsapp,msg,none,unknown,high,False,private
451,451,com.whatsapp,msg,none,unknown,high,False,private
452,452,com.whatsapp,msg,none,unknown,high,False,private
453,453,com.whatsapp,unknown,low,unknown,high,False,private
454,454,com.whatsapp,msg,low,unknown,high,False,private
455,455,com.whatsapp,msg,none,unknown,high,False,private
456,456,com.whatsapp,msg,none,unknown,high,False,private
457,457,com.whatsapp,msg,none,unknown,high,False,private
458,458,com.whatsapp,msg,none,unknown,high,False,private
459,459,com.whatsapp,msg,none,unknown,high,False,private
460,460,com.whatsapp,unknown,none,unknown,default,False,private
461,461,com.whatsapp,msg,none,unknown,default,False,private
462,462,com.whatsapp,msg,low,unknown,high,False,private
463,463,com.whatsapp,msg,none,unknown,high,False,private
464,464,com.whatsapp,unknown,none,unknown,high,False,private
465,465,com.whatsapp,msg,none,unknown,default,False,private
466,466,com.whatsapp,msg,low,unknown,high,False,private
467,467,com.whatsapp,unknown,low,unknown,high,False,private
468,468,com.whatsapp,transport,low,unknown,default,False,private
469,469,com.google.android.googlequicksearchbox,transport,none,unknown,min,False,private
470,470,com.viber.voip,unknown,none,unknown,default,False,public
471,471,com.google.android.googlequicksearchbox,msg,none,unknown,high,False,public
472,472,com.whatsapp,transport,low,unknown,default,False,private
473,473,com.spotify.music,unknown,none,unknown,default,False,private
474,474,com.android.chrome,unknown,none,unknown,default,False,public
475,475,com.whatsapp,unknown,none,unknown,default,False,private
476,476,com.google.android.apps.maps,unknown,high,unknown,default,False,private
477,477,com.spotify.music,msg,none,unknown,high,False,private
478,478,com.google.android.googlequicksearchbox,msg,low,unknown,default,False,public
479,479,com.android.chrome,unknown,low,unknown,high,False,private
480,480,com.android.chrome,transport,low,unknown,min,False,public
481,481,com.google.android.googlequicksearchbox,unknown,none,unknown,default,False,private
