,id,day,time,place,activity,noise,batteryLevel,charging,headphonesIn,musicActive,proximity,ringerMode,lightIntensity
66,66,3,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
67,67,3,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
68,68,3,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
69,69,3,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
70,70,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
71,71,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
72,72,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
73,73,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
74,74,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
75,75,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
76,76,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
77,77,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
78,78,5,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
79,79,5,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
80,80,5,night,unknown,unknown,unknown,unknown,False,False,False,unknown,silent,unknown
81,81,5,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
82,82,5,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
83,83,5,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
84,84,5,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
85,85,5,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
86,86,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
87,87,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
88,88,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
89,89,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
90,90,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
91,91,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
92,92,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
93,93,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
94,94,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
95,95,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
96,96,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
97,97,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
98,98,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
99,99,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
100,100,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
101,101,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
102,102,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
103,103,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
104,104,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
105,105,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
106,106,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
107,107,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
108,108,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
109,109,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
110,110,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
111,111,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
112,112,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
113,113,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
114,114,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
115,115,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
116,116,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
117,117,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
118,118,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
119,119,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
120,120,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
121,121,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,silent,low
122,122,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
123,123,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
124,124,0,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
125,125,0,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
126,126,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
127,127,0,morning,unknown,still,low,unknown,False,False,False,unknown,unknown,unknown
128,128,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
129,129,0,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
130,130,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
131,131,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
132,132,0,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
133,133,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
134,134,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,silent,unknown
135,135,0,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,unknown,False,False,False,med,unknown,low
136,136,0,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,low
137,137,0,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,unknown,unknown,False,False,False,unknown,unknown,low
138,138,0,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
139,139,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
140,140,0,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
141,141,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
142,142,0,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
143,143,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
144,144,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
145,145,0,morning,unknown,still,low,unknown,False,False,False,unknown,unknown,low
146,146,0,morning,unknown,still,unknown,unknown,False,False,False,med,silent,unknown
147,147,0,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,unknown,False,False,False,unknown,unknown,low
148,148,0,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,unknown,unknown,False,False,False,med,unknown,unknown
149,149,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
150,150,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
151,151,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
152,152,0,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
153,153,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
154,154,0,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
155,155,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
156,156,0,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
157,157,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
158,158,0,morning,unknown,still,low,unknown,False,False,False,unknown,unknown,low
159,159,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
160,160,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
161,161,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
162,162,0,morning,unknown,still,low,medium,False,False,False,unknown,unknown,unknown
163,163,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
164,164,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
165,165,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
166,166,0,evening,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,low,unknown,False,False,False,med,unknown,unknown
167,167,0,evening,unknown,still,low,unknown,False,False,False,unknown,silent,unknown
168,168,0,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,silent,low
169,169,1,early-morning,unknown,unknown,unknown,unknown,False,False,False,med,silent,unknown
170,170,1,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
171,171,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
172,172,1,morning,unknown,unknown,low,unknown,False,False,False,med,silent,unknown
173,173,1,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
174,174,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
175,175,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
176,176,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
177,177,1,morning,unknown,unknown,unknown,unknown,False,False,False,med,silent,unknown
178,178,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
179,179,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
180,180,1,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
181,181,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
182,182,1,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,unknown,unknown,False,False,False,med,unknown,unknown
183,183,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
184,184,1,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
185,185,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
186,186,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
187,187,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
188,188,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
189,189,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
190,190,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
191,191,1,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,unknown,False,False,False,med,silent,unknown
192,192,1,morning,unknown,still,unknown,unknown,False,False,False,unknown,unknown,low
193,193,1,morning,unknown,unknown,unknown,unknown,False,False,False,med,silent,unknown
194,194,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,silent,unknown
195,195,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
196,196,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,silent,unknown
197,197,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
198,198,1,evening,unknown,still,unknown,unknown,False,False,False,unknown,unknown,low
199,199,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
200,200,1,evening,unknown,unknown,unknown,unknown,False,False,False,med,silent,unknown
201,201,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
202,202,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,silent,unknown
203,203,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
204,204,1,night,unknown,unknown,unknown,unknown,False,False,False,med,silent,unknown
205,205,1,night,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,still,low,unknown,False,False,False,med,unknown,low
206,206,2,early-morning,unknown,unknown,unknown,unknown,False,False,False,unknown,silent,unknown
207,207,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
208,208,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
209,209,2,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,unknown,False,False,False,unknown,unknown,low
210,210,2,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
211,211,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
212,212,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
213,213,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
214,214,2,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
215,215,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
216,216,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
217,217,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
218,218,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
219,219,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
220,220,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
221,221,2,morning,unknown,still,unknown,unknown,False,False,False,unknown,unknown,unknown
222,222,2,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
223,223,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
224,224,2,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
225,225,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
226,226,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
227,227,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
228,228,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
229,229,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
230,230,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
231,231,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,silent,unknown
232,232,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
233,233,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
234,234,2,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
235,235,2,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
236,236,2,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
237,237,2,night,unknown,unknown,unknown,unknown,False,False,False,unknown,silent,unknown
238,238,2,night,unknown,still,unknown,unknown,False,False,False,unknown,unknown,unknown
239,239,2,night,unknown,unknown,unknown,unknown,False,False,False,unknown,silent,unknown
240,240,2,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
241,241,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
242,242,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
243,243,3,evening,unknown,unknown,low,unknown,False,False,False,med,silent,unknown
244,244,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
245,245,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
246,246,3,evening,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,low,unknown,False,False,False,med,silent,unknown
247,247,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
248,248,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
249,249,3,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
250,250,3,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
251,251,3,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
252,252,3,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
253,253,3,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
254,254,3,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
255,255,3,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
256,256,3,night,unknown,unknown,unknown,unknown,False,False,False,unknown,silent,unknown
257,257,3,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
258,258,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
259,259,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
260,260,4,morning,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
261,261,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
262,262,4,evening,unknown,unknown,low,unknown,False,False,False,med,unknown,unknown
263,263,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
264,264,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
265,265,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
266,266,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
267,267,4,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
268,268,4,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
269,269,4,night,unknown,unknown,unknown,unknown,False,False,False,unknown,silent,unknown
270,270,4,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
271,271,4,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
272,272,4,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
273,273,4,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
274,274,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
275,275,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
276,276,5,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
277,277,5,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
278,278,5,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
279,279,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,silent,unknown
280,280,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
281,281,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
282,282,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
283,283,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
284,284,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
285,285,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
286,286,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
287,287,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
288,288,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
289,289,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
290,290,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
291,291,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
292,292,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
293,293,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
294,294,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
295,295,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
296,296,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
297,297,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
298,298,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
299,299,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
300,300,6,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
301,301,0,morning,unknown,unknown,unknown,unknown,False,False,False,med,unknown,unknown
302,302,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
303,303,0,morning,unknown,still,unknown,unknown,False,False,False,unknown,unknown,unknown
