,id,activity,noise,batteryLevel,charging,contactSignificantContext,contactSignificantOverall,decisionTime,headphonesIn,lightIntensity,musicActive,place,proximity,responseTime,ringerMode,seenTime,action,timeAppLastUsed,postDate,removedDate
14,14,still,low,medium,False,False,False,21.866866,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,50.430257,silent,28.563391,False,within half hour,2019-02-18 10:05:12.145468,2019-02-18 10:06:02.575725
15,15,still,low,low,False,False,False,5.846115,False,low,False,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,29.434411,silent,23.588296,False,over a week ago,2019-02-18 10:08:03.755901,2019-02-18 10:08:33.190312
16,16,unknown,low,medium,False,False,False,31.509496,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,50.422669,silent,18.913173,False,over a week ago,2019-02-18 10:11:06.227404,2019-02-18 10:11:56.650073
17,17,still,low,low,False,False,False,50.836021,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,63.23174,silent,12.395719,False,over a week ago,2019-02-18 10:24:12.710497,2019-02-18 10:25:15.942237
18,18,unknown,low,low,False,False,False,47.26343,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,62.663664,silent,15.400234,True,over a week ago,2019-02-18 10:26:46.544513,2019-02-18 10:27:49.208177
19,19,still,low,medium,False,False,False,87.108007,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,92.551052,silent,5.443045,False,over a week ago,2019-02-18 10:27:52.262870,2019-02-18 10:29:24.813922
20,20,still,low,high,False,False,False,171.291753,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,208.66417,silent,37.372417,True,over a week ago,2019-02-18 10:41:50.013585,2019-02-18 10:45:18.677755
21,21,still,low,low,False,False,False,55.608706,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,93.065942,silent,37.457236,False,over a week ago,2019-02-18 11:10:09.159817,2019-02-18 11:11:42.225759
22,22,still,low,low,False,False,False,11.276679,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,48.044083,silent,36.767404,False,over a week ago,2019-02-18 11:26:37.878626,2019-02-18 11:27:25.922709
23,23,unknown,low,low,False,False,False,13.183379,False,low,False,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,33.594265,silent,20.410886,False,over a week ago,2019-02-18 11:33:30.536450,2019-02-18 11:34:04.130715
24,24,still,low,low,False,False,False,46.95084,False,low,False,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,93.349903,silent,46.399063,False,over a week ago,2019-02-18 11:44:25.727031,2019-02-18 11:45:59.076934
25,25,still,low,low,False,False,False,278.601901,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,330.064011,silent,51.46211,False,over a week ago,2019-02-18 11:46:26.282161,2019-02-18 11:51:56.346172
26,26,still,low,low,False,False,False,5.487071,False,low,False,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,18.105647,silent,12.618576,False,immediate,2019-02-18 11:49:08.519584,2019-02-18 11:49:26.625231
27,27,still,low,high,False,False,False,93.364123,False,low,False,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,126.303613,silent,32.93949,False,over a week ago,2019-02-18 17:12:12.817359,2019-02-18 17:14:19.120972
28,28,still,low,medium,False,False,False,32.455092,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,82.418153,silent,49.963061,True,over a week ago,2019-02-18 17:22:08.051340,2019-02-18 17:23:30.469493
29,29,still,low,medium,False,False,False,67.537744,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,105.917259,silent,38.379515,False,over a week ago,2019-02-18 18:10:09.811545,2019-02-18 18:11:55.728804
30,30,unknown,low,low,False,False,False,58.683399,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,94.79227,silent,36.108871,False,over a week ago,2019-02-18 18:18:03.170870,2019-02-18 18:19:37.963140
31,31,still,low,low,False,False,False,268.594687,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,269.649105,silent,1.054418,False,over a week ago,2019-02-18 18:57:46.901712,2019-02-18 19:02:16.550817
32,32,still,low,low,False,False,False,30.034493,False,low,False,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,67.111507,silent,37.077014,False,over a week ago,2019-02-18 20:30:08.127158,2019-02-18 20:31:15.238665
33,33,still,low,low,False,False,False,53.557526,False,low,False,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,67.974456,silent,14.41693,False,over a week ago,2019-02-19 06:54:02.160754,2019-02-19 06:55:10.135210
34,34,still,low,high,False,False,False,7.330487,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,19.741399,silent,12.410912,True,within 24 hours,2019-02-19 08:03:04.294583,2019-02-19 08:03:24.035982
35,35,still,low,medium,False,False,False,215.871835,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,226.805087,silent,10.933252,False,over a week ago,2019-02-19 09:08:23.225304,2019-02-19 09:12:10.030391
36,36,unknown,low,low,False,False,False,72.599955,False,low,False,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,86.665297,silent,14.065342,False,over a week ago,2019-02-19 12:19:20.852507,2019-02-19 12:20:47.517804
37,37,unknown,low,medium,False,False,False,232.989949,False,low,False,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,251.310256,silent,18.320307,False,over a week ago,2019-02-19 14:28:45.155120,2019-02-19 14:32:56.465376
38,38,unknown,low,low,False,False,False,34.491122,False,low,False,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,72.305238,silent,37.814116,True,over a week ago,2019-02-19 22:42:23.354148,2019-02-19 22:43:35.659386
39,39,still,low,medium,False,False,False,145.121439,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,181.791102,silent,36.669663,False,over a week ago,2019-02-20 01:28:50.771149,2019-02-20 01:31:52.562251
40,40,still,low,high,False,False,False,238.326825,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,285.268343,silent,46.941518,True,over a week ago,2019-02-20 06:17:02.570979,2019-02-20 06:21:47.839322
41,41,still,low,low,False,False,False,26.724674,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,30.123358,silent,3.398684,True,over a week ago,2019-02-20 06:19:48.046051,2019-02-20 06:20:18.169409
42,42,still,low,high,False,False,False,109.167869,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,110.074641,silent,0.906772,True,over a week ago,2019-02-20 09:06:49.227433,2019-02-20 09:08:39.302074
43,43,still,low,low,False,False,False,32.403196,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,40.282341,silent,7.879145,True,over a week ago,2019-02-20 09:55:25.569144,2019-02-20 09:56:05.851485
44,44,still,low,medium,False,False,False,4.843478,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,34.086233,silent,29.242755,True,over a week ago,2019-02-20 10:05:17.401276,2019-02-20 10:05:51.487509
45,45,still,low,high,False,False,False,59.754728,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,104.10711,silent,44.352382,True,over a week ago,2019-02-20 10:19:17.838863,2019-02-20 10:21:01.945973
46,46,still,low,low,False,False,False,9.005182,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,17.957537,silent,8.952355,False,over a week ago,2019-02-20 11:16:21.124960,2019-02-20 11:16:39.082497
47,47,still,low,high,False,False,False,223.621472,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,223.938082,silent,0.31661,True,over a week ago,2019-02-20 11:16:28.398684,2019-02-20 11:20:12.336766
48,48,unknown,low,high,False,False,False,286.921293,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,336.698812,silent,49.777519,True,over a week ago,2019-02-20 11:34:11.377132,2019-02-20 11:39:48.075944
49,49,still,low,low,False,False,False,190.120275,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,217.557275,silent,27.437,True,over a week ago,2019-02-20 11:38:50.122656,2019-02-20 11:42:27.679931
50,50,unknown,low,high,False,False,False,13.849472,False,low,False,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,50.097942,silent,36.24847,True,over a week ago,2019-02-20 15:59:52.861406,2019-02-20 16:00:42.959348
51,51,still,low,high,False,False,False,159.582686,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,185.938112,silent,26.355426,True,over a week ago,2019-02-20 17:28:35.756183,2019-02-20 17:31:41.694295
52,52,still,low,high,False,False,False,64.357826,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,near,82.824519,silent,18.466693,True,over a week ago,2019-02-20 18:08:39.147622,2019-02-20 18:10:01.972141
53,53,still,low,high,False,False,False,87.83314,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,132.027535,silent,44.194395,True,over a week ago,2019-02-20 18:41:34.176855,2019-02-20 18:43:46.204390
54,54,unknown,low,high,False,False,False,216.026427,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,229.406723,silent,13.380296,True,over a week ago,2019-02-20 19:46:06.719587,2019-02-20 19:49:56.126310
55,55,unknown,low,low,False,False,False,44.140097,False,low,False,TYPE_BAR TYPE_AQUARIUM TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,med,100.272582,silent,56.132485,False,over a week ago,2019-02-20 20:02:01.431833,2019-02-20 20:03:41.704415
56,56,unknown,low,low,False,False,False,150.008354,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,198.440747,silent,48.432393,False,over a week ago,2019-02-20 20:11:56.372001,2019-02-20 20:15:14.812748
57,57,still,low,low,False,False,False,52.00529,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,58.540785,silent,6.535495,True,over a week ago,2019-02-20 20:15:49.931069,2019-02-20 20:16:48.471854
58,58,still,low,high,False,False,False,203.357403,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,221.973298,silent,18.615895,True,over a week ago,2019-02-20 20:19:37.312622,2019-02-20 20:23:19.285920
59,59,unknown,low,high,False,False,False,23.012217,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,36.237987,silent,13.22577,True,over a week ago,2019-02-20 21:12:36.370373,2019-02-20 21:13:12.608360
60,60,still,low,high,False,False,False,286.454419,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,309.600623,silent,23.146204,True,over a week ago,2019-02-20 21:44:50.053050,2019-02-20 21:49:59.653673
61,61,unknown,low,high,False,False,False,96.164531,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,134.383993,silent,38.219462,True,over a week ago,2019-02-20 22:16:38.483658,2019-02-20 22:18:52.867651
62,62,still,low,low,False,False,False,12.102133,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,26.282124,silent,14.179991,True,over a week ago,2019-02-20 22:40:14.744727,2019-02-20 22:40:41.026851
63,63,still,low,low,False,False,False,259.028925,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,300.597206,silent,41.568281,True,over a week ago,2019-02-20 22:49:24.730291,2019-02-20 22:54:25.327497
64,64,still,low,low,False,False,False,18.501182,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,38.078298,silent,19.577116,True,over a week ago,2019-02-20 22:55:21.904017,2019-02-20 22:55:59.982315
65,65,unknown,low,low,False,False,False,0.769521,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,40.391219,silent,39.621698,False,over a week ago,2019-02-20 23:52:35.033523,2019-02-20 23:53:15.424742
66,66,unknown,low,high,False,False,False,59.927674,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,117.968963,silent,58.041289,True,over a week ago,2019-02-21 07:30:46.233713,2019-02-21 07:32:44.202676
67,67,unknown,low,high,False,False,False,16.919634,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,53.911596,silent,36.991962,True,over a week ago,2019-02-21 08:37:45.295443,2019-02-21 08:38:39.207039
68,68,unknown,low,low,False,False,False,8.7888,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,26.844107,silent,18.055307,False,over a week ago,2019-02-21 22:25:56.689156,2019-02-21 22:26:23.533263
69,69,still,low,low,False,False,False,66.281986,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,96.502821,silent,30.220835,True,over a week ago,2019-02-21 23:45:02.985015,2019-02-21 23:46:39.487836
70,70,still,low,high,False,False,False,283.030525,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,320.373003,silent,37.342478,True,over a week ago,2019-02-22 17:11:23.015022,2019-02-22 17:16:43.388025
71,71,unknown,low,high,False,False,False,80.597898,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,94.763018,silent,14.16512,True,over a week ago,2019-02-23 10:55:13.447330,2019-02-23 10:56:48.210348
72,72,unknown,low,low,False,False,False,31.242268,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,68.750904,silent,37.508636,True,over a week ago,2019-02-23 17:25:35.166912,2019-02-23 17:26:43.917816
73,73,unknown,low,high,False,False,False,164.461878,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,173.033932,silent,8.572054,True,over a week ago,2019-02-23 17:52:15.948064,2019-02-23 17:55:08.981996
74,74,unknown,low,high,False,False,False,155.632631,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,161.203374,silent,5.570743,True,over a week ago,2019-02-23 18:24:12.564079,2019-02-23 18:26:53.767453
75,75,unknown,low,high,False,False,False,140.468343,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,163.108712,silent,22.640369,True,over a week ago,2019-02-23 19:49:24.718626,2019-02-23 19:52:07.827338
76,76,unknown,low,high,False,False,False,198.977776,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,257.908196,silent,58.93042,True,over a week ago,2019-02-23 20:04:17.993852,2019-02-23 20:08:35.902048
77,77,unknown,low,high,False,False,False,42.363662,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,99.573442,silent,57.20978,True,over a week ago,2019-02-23 20:25:09.280437,2019-02-23 20:26:48.853879
78,78,unknown,low,high,False,False,False,25.443467,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,52.237853,silent,26.794386,True,over a week ago,2019-02-23 21:48:25.248329,2019-02-23 21:49:17.486182
79,79,still,low,high,False,False,False,290.548864,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,294.403834,silent,3.85497,True,over a week ago,2019-02-23 22:09:25.283274,2019-02-23 22:14:19.687108
80,80,unknown,low,high,False,False,False,114.851222,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,145.005255,silent,30.154033,False,over a week ago,2019-02-23 22:14:42.045415,2019-02-23 22:17:07.050670
81,81,unknown,low,high,False,False,False,74.784839,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,128.608384,silent,53.823545,True,over a week ago,2019-02-23 22:41:41.240834,2019-02-23 22:43:49.849218
82,82,unknown,low,high,False,False,False,231.529747,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,262.713894,silent,31.184147,True,over a week ago,2019-02-23 22:44:20.990345,2019-02-23 22:48:43.704239
83,83,unknown,low,high,False,False,False,68.758987,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,97.968065,silent,29.209078,True,over a week ago,2019-02-23 23:00:00.133450,2019-02-23 23:01:38.101515
84,84,unknown,low,high,False,False,False,189.686866,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,235.961185,silent,46.274319,True,over a week ago,2019-02-23 23:13:06.954985,2019-02-23 23:17:02.916170
85,85,unknown,low,high,False,False,False,142.428004,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,180.260315,silent,37.832311,True,over a week ago,2019-02-23 23:16:56.002438,2019-02-23 23:19:56.262753
86,86,still,low,high,False,False,False,223.023172,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,235.148264,silent,12.125092,True,over a week ago,2019-02-24 17:07:02.765490,2019-02-24 17:10:57.913754
87,87,still,low,high,False,False,False,257.215799,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,267.993811,silent,10.778012,True,over a week ago,2019-02-24 17:13:09.920888,2019-02-24 17:17:37.914699
88,88,still,low,high,False,False,False,299.419883,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,350.310306,silent,50.890423,True,over a week ago,2019-02-24 17:15:38.947635,2019-02-24 17:21:29.257941
89,89,unknown,low,high,False,False,False,144.21976,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,145.156438,silent,0.936678,True,over a week ago,2019-02-24 17:16:41.076249,2019-02-24 17:19:06.232687
90,90,unknown,low,high,False,False,False,103.413238,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,103.870095,silent,0.456857,True,over a week ago,2019-02-24 17:20:28.889311,2019-02-24 17:22:12.759406
91,91,unknown,low,high,False,False,False,153.796378,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,202.264436,silent,48.468058,True,over a week ago,2019-02-24 17:22:11.625525,2019-02-24 17:25:33.889961
92,92,unknown,low,high,False,False,False,53.597193,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,100.713058,silent,47.115865,True,over a week ago,2019-02-24 17:23:48.467743,2019-02-24 17:25:29.180801
93,93,still,low,high,False,False,False,208.527192,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,252.789638,silent,44.262446,True,over a week ago,2019-02-24 17:32:20.680570,2019-02-24 17:36:33.470208
94,94,still,low,high,False,False,False,104.220719,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,164.055283,silent,59.834564,True,over a week ago,2019-02-24 17:42:11.046054,2019-02-24 17:44:55.101337
95,95,unknown,low,high,False,False,False,242.913503,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,260.381621,silent,17.468118,True,over a week ago,2019-02-24 17:53:41.177935,2019-02-24 17:58:01.559556
96,96,still,low,high,False,False,False,40.804994,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,58.319161,silent,17.514167,True,over a week ago,2019-02-24 18:02:06.380261,2019-02-24 18:03:04.699422
97,97,unknown,low,high,False,False,False,60.391775,False,low,False,TYPE_ACCOUNTING TYPE_OTHER TYPE_AIRPORT TYPE_ACCOUNTING,med,113.883917,silent,53.492142,True,over a week ago,2019-02-24 18:12:59.686139,2019-02-24 18:14:53.570056
