,id,appPackage,category,numberUpdates,subject,priority,ongoing,visibility
170,170,com.tinder,unknown,none,business services,default,False,private
171,171,com.tinder,unknown,none,online video,max,False,private
172,172,com.whatsapp,unknown,none,unknown,default,False,private
173,173,com.google.android.gm,unknown,none,unknown,default,False,private
174,174,com.tinder,unknown,none,business services,max,False,private
175,175,com.whatsapp,transport,low,unknown,default,False,public
176,176,com.whatsapp,unknown,none,unknown,default,False,private
177,177,com.whatsapp,unknown,none,unknown,default,False,private
178,178,com.whatsapp,transport,low,unknown,default,False,public
179,179,com.tinder,unknown,none,computers & electronics,default,False,private
180,180,com.google.android.gm,unknown,none,business services,default,False,private
181,181,com.google.android.gm,unknown,none,unknown,max,False,private
182,182,com.tinder,unknown,none,business services,default,False,private
183,183,com.tinder,unknown,none,business services,high,False,private
184,184,com.whatsapp,transport,low,unknown,default,False,public
185,185,com.whatsapp,unknown,low,unknown,default,False,private
186,186,com.google.android.gm,unknown,none,unknown,default,False,private
187,187,com.google.android.gm,email,none,unknown,default,False,private
188,188,com.whatsapp,unknown,none,email & messaging,high,False,private
189,189,com.google.android.gm,email,none,unknown,default,False,private
190,190,com.whatsapp,unknown,low,unknown,default,False,private
191,191,com.whatsapp,email,low,unknown,default,False,private
192,192,com.google.android.gm,unknown,none,unknown,default,False,private
193,193,com.whatsapp,email,low,unknown,default,False,private
194,194,com.tinder,email,none,unknown,default,False,private
195,195,com.whatsapp,email,low,unknown,default,False,private
196,196,com.tinder,unknown,none,unknown,default,False,private
197,197,com.samsung.android.sm,unknown,none,business services,max,False,private
198,198,com.google.android.gm,unknown,none,unknown,high,False,private
199,199,com.spotify.music,email,low,unknown,default,False,private
200,200,com.google.android.gm,email,none,unknown,default,False,private
201,201,com.google.android.gm,unknown,none,email & messaging,max,False,private
202,202,com.tinder,email,none,unknown,max,False,private
203,203,com.whatsapp,msg,low,unknown,default,False,private
204,204,com.google.android.gm,unknown,none,unknown,default,False,private
205,205,com.samsung.android.sm,unknown,none,business services,max,False,private
206,206,com.google.android.gm,unknown,none,unknown,default,False,private
207,207,com.google.android.gm,transport,none,unknown,default,False,private
208,208,com.google.android.gm,email,none,unknown,default,False,private
209,209,com.whatsapp,email,low,unknown,default,False,private
210,210,com.samsung.android.sm,email,none,unknown,default,False,private
211,211,com.whatsapp,transport,low,unknown,default,False,private
212,212,com.whatsapp,unknown,none,unknown,default,False,private
213,213,com.whatsapp,unknown,none,unknown,default,False,private
214,214,com.spotify.music,msg,low,unknown,default,False,private
215,215,com.tinder,unknown,none,business services,max,False,private
216,216,com.twitter.android,email,none,unknown,default,False,private
217,217,com.tinder,email,none,unknown,default,False,private
218,218,com.whatsapp,transport,low,unknown,high,False,public
219,219,com.google.android.gm,unknown,none,business services,max,False,private
220,220,com.google.android.gm,unknown,none,business services,default,False,private
221,221,com.whatsapp,unknown,none,unknown,high,False,private
222,222,com.whatsapp,transport,low,unknown,default,False,public
223,223,com.whatsapp,transport,low,unknown,default,False,private
224,224,com.whatsapp,unknown,low,unknown,high,False,public
225,225,com.whatsapp,transport,low,unknown,default,False,public
226,226,com.tinder,unknown,none,unknown,default,False,private
227,227,com.whatsapp,transport,low,unknown,default,False,private
228,228,com.whatsapp,unknown,none,unknown,default,False,private
229,229,com.twitter.android,email,none,business services,default,False,private
230,230,com.whatsapp,msg,low,unknown,default,False,public
231,231,com.whatsapp,transport,low,unknown,default,False,private
232,232,com.google.android.gm,unknown,none,unknown,default,False,private
233,233,com.whatsapp,email,high,unknown,default,False,private
234,234,com.tinder,unknown,none,business services,max,False,private
235,235,com.google.android.gm,unknown,none,unknown,default,False,private
236,236,com.tinder,unknown,none,business services,max,False,private
237,237,com.whatsapp,unknown,none,business services,high,False,private
238,238,com.whatsapp,unknown,low,unknown,high,False,public
239,239,com.whatsapp,unknown,low,unknown,high,False,private
240,240,com.whatsapp,transport,low,unknown,high,False,private
241,241,com.whatsapp,email,low,unknown,default,False,private
242,242,com.spotify.music,transport,low,unknown,default,False,public
243,243,com.google.android.gm,email,none,computers & electronics,default,False,private
244,244,com.whatsapp,unknown,none,unknown,high,False,private
245,245,com.whatsapp,unknown,none,unknown,high,False,private
246,246,com.google.android.gm,unknown,none,email & messaging,high,False,private
247,247,com.whatsapp,unknown,medium,unknown,high,False,private
248,248,com.whatsapp,unknown,none,unknown,high,False,private
249,249,com.tinder,unknown,none,computers & electronics,max,False,private
250,250,com.whatsapp,unknown,high,unknown,high,False,private
251,251,com.spotify.music,msg,low,unknown,default,False,private
252,252,com.google.android.gm,unknown,none,unknown,default,False,private
253,253,com.spotify.music,unknown,low,unknown,default,False,private
254,254,com.google.android.gm,unknown,none,unknown,high,False,private
255,255,com.whatsapp,msg,low,unknown,default,False,private
256,256,com.whatsapp,transport,low,unknown,default,False,public
257,257,com.google.android.gm,unknown,none,unknown,default,False,private
258,258,com.tinder,unknown,none,unknown,high,False,private
259,259,com.tinder,email,none,unknown,default,False,private
260,260,com.google.android.gm,unknown,none,business services,default,False,private
261,261,com.samsung.android.sm,unknown,none,business services,max,False,private
262,262,com.google.android.gm,unknown,none,unknown,default,False,private
263,263,com.google.android.gm,email,none,unknown,default,False,private
264,264,com.google.android.gm,email,low,unknown,default,False,private
265,265,com.whatsapp,unknown,low,unknown,default,False,private
266,266,com.spotify.music,transport,low,unknown,default,False,private
267,267,com.google.android.gm,email,none,unknown,default,False,private
268,268,com.google.android.gm,email,none,unknown,default,False,private
269,269,com.spotify.music,unknown,low,unknown,default,False,private
270,270,com.google.android.gm,email,none,unknown,default,False,private
271,271,com.whatsapp,transport,low,unknown,default,False,public
272,272,com.whatsapp,transport,low,unknown,default,False,public
273,273,com.google.android.gm,email,none,unknown,default,False,private
274,274,com.samsung.android.sm,unknown,none,unknown,max,False,private
275,275,com.google.android.gm,unknown,none,unknown,high,False,private
276,276,com.whatsapp,email,low,unknown,default,False,private
277,277,com.tinder,unknown,none,unknown,default,False,private
278,278,com.whatsapp,msg,low,unknown,default,False,private
279,279,com.whatsapp,transport,low,unknown,default,False,public
280,280,com.whatsapp,email,low,unknown,default,False,private
281,281,com.whatsapp,unknown,low,unknown,default,False,private
282,282,com.google.android.gm,email,none,unknown,default,False,private
283,283,com.tinder,unknown,none,business services,default,False,private
284,284,com.tinder,unknown,none,business services,max,False,private
285,285,com.whatsapp,msg,low,unknown,default,False,private
286,286,com.whatsapp,email,low,unknown,default,False,private
287,287,com.samsung.android.sm,unknown,none,business services,max,False,private
288,288,com.google.android.gm,unknown,none,business services,max,False,private
289,289,com.google.android.gm,email,none,unknown,default,False,private
290,290,com.whatsapp,unknown,low,unknown,default,False,private
291,291,com.google.android.gm,email,none,unknown,default,False,private
292,292,com.tinder,email,none,unknown,default,False,private
293,293,com.whatsapp,unknown,low,unknown,default,False,private
294,294,com.tinder,email,none,unknown,default,False,private
295,295,com.tinder,unknown,none,business services,max,False,private
296,296,com.google.android.gm,unknown,none,business services,high,False,private
297,297,com.whatsapp,unknown,low,unknown,high,False,private
298,298,com.google.android.gm,unknown,none,business services,default,False,private
299,299,com.tinder,unknown,none,business services,default,False,private
300,300,com.google.android.gm,unknown,none,unknown,default,False,private
301,301,com.twitter.android,unknown,none,business services,default,False,private
302,302,com.twitter.android,unknown,none,unknown,default,False,private
303,303,com.google.android.gm,email,none,unknown,default,False,private
304,304,com.whatsapp,unknown,none,unknown,default,False,private
305,305,com.whatsapp,transport,low,unknown,default,False,public
306,306,com.tinder,unknown,none,colleges & universities,default,False,private
307,307,com.tinder,unknown,none,business services,default,False,private
308,308,com.google.android.gm,email,none,unknown,default,False,private
309,309,com.whatsapp,msg,low,unknown,default,False,public
310,310,com.whatsapp,unknown,none,unknown,high,False,private
311,311,com.whatsapp,unknown,none,unknown,default,False,private
312,312,com.tinder,unknown,none,business services,default,False,private
313,313,com.google.android.gm,unknown,none,email & messaging,default,False,private
314,314,com.whatsapp,msg,high,unknown,default,False,private
315,315,com.whatsapp,transport,low,unknown,default,False,public
316,316,com.google.android.gm,email,none,unknown,default,False,private
317,317,com.whatsapp,unknown,high,unknown,default,False,private
318,318,com.whatsapp,unknown,none,unknown,default,False,private
319,319,com.google.android.gm,email,none,unknown,default,False,private
320,320,com.whatsapp,unknown,high,unknown,default,False,private
321,321,com.whatsapp,email,low,unknown,default,False,private
322,322,com.google.android.gm,email,none,unknown,default,False,private
323,323,com.whatsapp,msg,low,unknown,default,False,private
324,324,com.twitter.android,unknown,none,business services,default,False,private
325,325,com.samsung.android.sm,unknown,none,business services,max,False,private
326,326,com.whatsapp,unknown,none,unknown,high,False,private
327,327,com.google.android.gm,unknown,none,unknown,high,False,private
328,328,com.tinder,unknown,none,business services,default,False,private
329,329,com.google.android.gm,unknown,none,business services,default,False,private
330,330,com.google.android.gm,unknown,none,unknown,high,False,private
331,331,com.google.android.gm,unknown,none,unknown,default,False,private
332,332,com.whatsapp,unknown,none,unknown,high,False,private
333,333,com.tinder,unknown,none,business services,default,False,private
334,334,com.tinder,unknown,none,unknown,default,False,private
335,335,com.tinder,unknown,none,unknown,default,False,private
336,336,com.google.android.youtube,unknown,none,unknown,default,False,private
337,337,com.whatsapp,unknown,none,unknown,default,False,private
338,338,com.whatsapp,transport,low,unknown,default,False,private
339,339,com.tinder,unknown,none,business services,max,False,private
340,340,com.google.android.gm,email,none,unknown,default,False,private
341,341,com.tinder,unknown,none,business services,default,False,private
342,342,com.tinder,unknown,none,business services,high,False,private
343,343,com.google.android.gm,email,none,unknown,default,False,private
344,344,com.google.android.gm,email,none,unknown,default,False,private
345,345,com.google.android.gm,unknown,none,business services,default,False,private
346,346,com.whatsapp,msg,high,unknown,high,False,private
347,347,com.google.android.gm,unknown,high,unknown,default,False,private
348,348,com.whatsapp,transport,low,unknown,default,False,public
349,349,com.tinder,unknown,none,business services,max,False,private
350,350,com.google.android.gm,unknown,none,computers & electronics,default,False,private
351,351,com.spotify.music,email,low,unknown,default,False,private
352,352,com.whatsapp,email,none,unknown,default,False,private
353,353,com.google.android.gm,email,none,unknown,default,False,private
354,354,com.facebook.katana,unknown,none,unknown,high,False,private
355,355,com.google.android.gm,unknown,none,business services,default,False,private
356,356,com.google.android.gm,email,none,unknown,default,False,private
357,357,com.google.android.gm,email,none,unknown,default,False,private
358,358,com.tinder,unknown,none,business services,default,False,private
359,359,com.tinder,unknown,none,unknown,high,False,private
360,360,com.google.android.gm,email,none,unknown,default,False,private
361,361,com.tinder,unknown,none,business services,max,False,private
362,362,com.whatsapp,unknown,low,unknown,default,False,private
363,363,com.whatsapp,transport,low,unknown,default,False,private
364,364,com.google.android.gm,unknown,none,business services,default,False,private
365,365,com.whatsapp,unknown,low,unknown,default,False,private
366,366,com.google.android.gm,email,none,unknown,default,False,private
367,367,com.twitter.android,unknown,none,business services,max,False,private
368,368,com.whatsapp,email,low,unknown,default,False,private
369,369,com.whatsapp,transport,low,unknown,default,False,public
370,370,com.whatsapp,unknown,none,business services,max,False,private
371,371,com.whatsapp,unknown,none,unknown,default,False,private
372,372,com.google.android.gm,unknown,none,unknown,high,False,private
373,373,com.tinder,unknown,none,unknown,default,False,private
374,374,com.tinder,unknown,none,unknown,default,False,private
375,375,com.whatsapp,msg,low,unknown,default,False,private
376,376,com.whatsapp,unknown,low,unknown,default,False,private
377,377,com.google.android.gm,unknown,none,unknown,default,False,private
378,378,com.whatsapp,msg,low,unknown,default,False,private
379,379,com.tinder,email,none,business services,default,False,private
380,380,com.tinder,email,none,unknown,default,False,private
381,381,com.google.android.gm,email,none,unknown,default,False,private
382,382,com.tinder,unknown,none,business services,default,False,private
383,383,com.twitter.android,unknown,none,business services,default,False,private
384,384,com.whatsapp,msg,low,unknown,default,False,private
385,385,com.spotify.music,unknown,low,unknown,default,False,private
386,386,com.whatsapp,msg,low,unknown,high,False,public
387,387,com.whatsapp,msg,low,unknown,default,False,private
388,388,com.google.android.gm,unknown,none,business services,max,False,private
389,389,com.google.android.gm,unknown,high,unknown,default,False,private
390,390,com.google.android.gm,unknown,none,unknown,default,False,private
391,391,com.google.android.gm,unknown,none,business services,default,False,private
392,392,com.tinder,unknown,none,business services,default,False,private
393,393,com.whatsapp,transport,low,unknown,default,False,public
394,394,com.google.android.gm,unknown,none,unknown,default,False,private
395,395,com.tinder,email,none,unknown,default,False,private
396,396,com.whatsapp,unknown,none,unknown,default,False,private
397,397,com.whatsapp,msg,low,unknown,default,False,private
398,398,com.whatsapp,unknown,medium,unknown,default,False,private
399,399,com.whatsapp,msg,medium,unknown,default,False,private
400,400,com.whatsapp,msg,low,unknown,default,False,private
401,401,com.whatsapp,transport,low,unknown,default,False,private
402,402,com.tinder,email,none,business services,default,False,private
403,403,com.whatsapp,transport,low,unknown,default,False,private
404,404,com.tinder,unknown,none,business services,default,False,private
405,405,com.google.android.gm,email,none,unknown,default,False,private
406,406,com.tinder,unknown,none,unknown,default,False,private
407,407,com.whatsapp,unknown,none,unknown,default,False,private
408,408,com.twitter.android,unknown,none,unknown,default,False,private
409,409,com.google.android.gm,unknown,none,computers & electronics,default,False,private
410,410,com.whatsapp,unknown,none,unknown,default,False,private
411,411,com.whatsapp,unknown,none,unknown,default,False,private
412,412,com.google.android.gm,unknown,none,unknown,default,False,private
413,413,com.google.android.gm,unknown,none,unknown,default,False,private
414,414,com.whatsapp,unknown,medium,unknown,default,False,private
415,415,com.tinder,unknown,none,unknown,default,False,private
416,416,com.google.android.gm,unknown,low,unknown,default,False,private
417,417,com.whatsapp,msg,low,unknown,default,False,private
418,418,com.tinder,unknown,none,business services,max,False,private
419,419,com.google.android.gm,unknown,none,unknown,high,False,private
420,420,com.whatsapp,unknown,medium,unknown,high,False,private
421,421,com.google.android.gm,unknown,none,business services,max,False,private
422,422,com.tinder,unknown,none,unknown,high,False,private
423,423,com.whatsapp,unknown,low,unknown,default,False,private
424,424,com.google.android.gm,unknown,none,unknown,default,False,private
425,425,com.twitter.android,unknown,none,business services,default,False,private
426,426,com.google.android.gm,unknown,none,unknown,high,False,private
427,427,com.spotify.music,unknown,none,unknown,default,False,private
428,428,com.whatsapp,msg,none,unknown,default,False,private
429,429,com.tinder,unknown,none,unknown,default,False,private
430,430,com.google.android.gm,unknown,none,unknown,high,False,private
431,431,com.tinder,email,none,business services,default,False,private
432,432,com.tinder,unknown,none,unknown,default,False,private
433,433,com.google.android.gm,email,none,unknown,default,False,private
434,434,com.google.android.gm,email,none,unknown,default,False,private
435,435,com.tinder,unknown,none,unknown,default,False,private
436,436,com.google.android.gm,unknown,none,unknown,default,False,private
437,437,com.whatsapp,msg,low,unknown,default,False,private
438,438,com.whatsapp,email,low,unknown,default,False,private
439,439,com.google.android.gm,unknown,none,unknown,default,False,private
440,440,com.whatsapp,unknown,none,unknown,default,False,private
441,441,com.google.android.gm,unknown,none,unknown,default,False,private
442,442,com.twitter.android,unknown,none,unknown,high,False,private
443,443,com.spotify.music,msg,high,unknown,default,False,private
444,444,com.spotify.music,msg,low,unknown,default,False,private
445,445,com.google.android.gm,unknown,none,unknown,default,False,private
446,446,com.whatsapp,unknown,high,unknown,default,False,private
447,447,com.whatsapp,msg,low,unknown,default,False,private
448,448,com.whatsapp,msg,low,unknown,default,False,private
449,449,com.google.android.gm,email,none,unknown,default,False,private
450,450,com.google.android.gm,email,none,unknown,default,False,private
451,451,com.google.android.gm,email,none,unknown,default,False,private
452,452,com.google.android.gm,unknown,none,unknown,high,False,private
453,453,com.tinder,unknown,none,unknown,default,False,private
454,454,com.whatsapp,unknown,none,unknown,default,False,private
455,455,com.google.android.gm,unknown,none,unknown,default,False,private
456,456,com.google.android.gm,unknown,none,unknown,default,False,private
457,457,com.google.android.gm,email,none,unknown,default,False,private
458,458,com.google.android.gm,unknown,none,business services,default,False,private
459,459,com.google.android.gm,email,none,unknown,default,False,private
460,460,com.google.android.gm,unknown,none,unknown,default,False,private
461,461,com.google.android.gm,email,none,unknown,default,False,private
462,462,com.whatsapp,msg,low,unknown,default,False,private
463,463,com.google.android.gm,email,none,unknown,default,False,private
464,464,com.google.android.gm,msg,none,unknown,default,False,private
465,465,com.google.android.gm,email,none,unknown,default,False,private
466,466,com.google.android.gm,email,none,unknown,default,False,private
467,467,com.whatsapp,msg,low,unknown,default,False,private
468,468,com.google.android.gm,unknown,none,business services,default,False,private
469,469,com.google.android.gm,unknown,none,unknown,default,False,private
470,470,com.tinder,email,none,unknown,default,False,private
471,471,com.whatsapp,unknown,none,unknown,high,False,private
472,472,com.google.android.gm,email,none,unknown,default,False,private
473,473,com.google.android.gm,email,none,unknown,default,False,private
474,474,com.whatsapp,unknown,medium,unknown,default,False,private
475,475,com.tinder,unknown,none,business services,default,False,private
476,476,com.spotify.music,unknown,medium,unknown,default,False,private
477,477,com.google.android.gm,unknown,none,unknown,default,False,private
478,478,com.whatsapp,msg,low,unknown,default,False,private
479,479,com.google.android.gm,unknown,none,unknown,default,False,private
480,480,com.google.android.gm,unknown,none,unknown,default,False,private
481,481,com.google.android.gm,unknown,none,unknown,default,False,private
482,482,com.google.android.gm,unknown,none,unknown,default,False,private
483,483,com.google.android.gm,msg,high,unknown,default,False,private
484,484,com.google.android.gm,msg,none,unknown,default,False,private
485,485,com.google.android.gm,unknown,none,unknown,default,False,private
486,486,com.google.android.gm,unknown,none,unknown,default,False,private
487,487,com.google.android.gm,unknown,none,unknown,default,False,private
488,488,com.google.android.gm,unknown,none,unknown,default,False,private
489,489,com.google.android.gm,unknown,none,unknown,default,False,private
490,490,com.whatsapp,msg,low,unknown,default,False,private
491,491,com.tinder,unknown,none,unknown,default,False,private
492,492,com.tinder,email,none,unknown,default,False,private
493,493,com.google.android.gm,email,none,unknown,default,False,private
494,494,com.whatsapp,msg,low,unknown,default,False,private
495,495,com.google.android.gm,unknown,none,unknown,default,False,private
496,496,com.google.android.gm,msg,none,unknown,default,False,private
497,497,com.google.android.gm,unknown,none,unknown,default,False,private
498,498,com.tinder,unknown,none,business services,default,False,private
499,499,com.google.android.gm,unknown,none,unknown,default,False,private
500,500,com.whatsapp,msg,high,unknown,default,False,private
501,501,com.google.android.gm,unknown,none,unknown,default,False,private
502,502,com.whatsapp,msg,low,unknown,default,False,private
503,503,com.whatsapp,unknown,none,unknown,default,False,private
504,504,com.google.android.gm,unknown,none,unknown,default,False,private
