,id,day,time,place,activity,noise,batteryLevel,charging,headphonesIn,musicActive,proximity,ringerMode,lightIntensity
41,41,0,evening,TYPE_ATM TYPE_BAKERY TYPE_BAR TYPE_BAKERY TYPE_BAR TYPE_AMUSEMENT_PARK TYPE_BANK TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,unknown,unknown,False,False,False,near,unknown,unknown
42,42,0,night,unknown,unknown,unknown,unknown,True,False,False,unknown,unknown,unknown
43,43,0,night,TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,unknown,unknown,False,False,False,near,unknown,low
44,44,0,night,TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,unknown,unknown,False,False,False,near,unknown,low
45,45,0,night,unknown,unknown,low,unknown,False,False,False,near,unknown,unknown
46,46,0,night,TYPE_ACCOUNTING TYPE_OTHER TYPE_ACCOUNTING TYPE_AMUSEMENT_PARK TYPE_AMUSEMENT_PARK TYPE_AQUARIUM,unknown,unknown,unknown,False,False,False,unknown,unknown,low
47,47,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
48,48,1,evening,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
49,49,1,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
50,50,2,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
51,51,2,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
52,52,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
53,53,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
54,54,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
55,55,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
56,56,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
57,57,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
58,58,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
59,59,2,morning,unknown,unknown,unknown,unknown,False,False,False,near,unknown,unknown
60,60,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
61,61,2,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
62,62,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
63,63,2,morning,unknown,unknown,unknown,unknown,False,False,False,near,unknown,unknown
64,64,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
65,65,2,morning,unknown,unknown,unknown,unknown,False,False,False,near,unknown,unknown
66,66,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
67,67,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
68,68,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
69,69,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
70,70,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
71,71,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
72,72,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
73,73,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
74,74,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
75,75,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
76,76,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
77,77,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
78,78,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
79,79,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
80,80,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
81,81,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
82,82,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
83,83,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
84,84,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
85,85,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
86,86,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
87,87,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
88,88,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
89,89,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
90,90,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
91,91,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
92,92,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
93,93,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
94,94,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
95,95,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
96,96,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,normal,unknown
97,97,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
98,98,2,evening,unknown,unknown,unknown,unknown,False,False,False,near,unknown,unknown
99,99,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
100,100,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
101,101,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
102,102,2,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
103,103,2,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
104,104,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
105,105,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
106,106,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
107,107,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
108,108,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
109,109,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,normal,unknown
110,110,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
111,111,3,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
112,112,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
113,113,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
114,114,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
115,115,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
116,116,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
117,117,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
118,118,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,normal,unknown
119,119,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
120,120,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
121,121,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
122,122,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
123,123,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
124,124,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
125,125,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
126,126,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
127,127,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
128,128,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
129,129,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
130,130,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
131,131,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
132,132,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
133,133,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
134,134,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
135,135,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
136,136,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
137,137,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
138,138,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
139,139,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
140,140,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
141,141,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
142,142,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
143,143,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
144,144,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
145,145,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
146,146,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
147,147,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
148,148,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
149,149,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
150,150,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,normal,unknown
151,151,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
152,152,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
153,153,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
154,154,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
155,155,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
156,156,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
157,157,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
158,158,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
159,159,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
160,160,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
161,161,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,normal,unknown
162,162,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
163,163,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
164,164,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
165,165,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
166,166,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
167,167,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
168,168,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
169,169,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
170,170,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
171,171,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
172,172,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
173,173,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
174,174,3,evening,unknown,unknown,unknown,low,False,False,False,unknown,normal,unknown
175,175,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
176,176,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
177,177,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
178,178,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
179,179,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
180,180,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
181,181,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
182,182,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
183,183,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
184,184,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
185,185,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
186,186,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
187,187,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
188,188,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
189,189,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
190,190,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
191,191,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
192,192,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
193,193,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
194,194,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
195,195,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
196,196,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
197,197,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
198,198,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
199,199,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
200,200,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
201,201,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
202,202,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
203,203,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
204,204,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
205,205,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
206,206,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
207,207,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
208,208,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
209,209,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
210,210,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
211,211,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
212,212,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
213,213,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
214,214,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
215,215,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
216,216,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
217,217,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
218,218,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
219,219,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
220,220,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
221,221,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
222,222,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
223,223,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
224,224,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
225,225,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
226,226,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
227,227,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
228,228,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
229,229,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
230,230,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
231,231,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
232,232,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
233,233,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,normal,unknown
234,234,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
235,235,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
236,236,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
237,237,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
238,238,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
239,239,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
240,240,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
241,241,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
242,242,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
243,243,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
244,244,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
245,245,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
246,246,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
247,247,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
248,248,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
249,249,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
250,250,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
251,251,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
252,252,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
253,253,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
254,254,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
255,255,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
256,256,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
257,257,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
258,258,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
259,259,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
260,260,4,night,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
261,261,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
262,262,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
263,263,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
264,264,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
265,265,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
266,266,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
267,267,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
268,268,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
269,269,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
270,270,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
271,271,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
272,272,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
273,273,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
274,274,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,normal,unknown
275,275,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
276,276,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
277,277,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
278,278,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
279,279,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
280,280,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
281,281,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
282,282,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
283,283,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
284,284,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
285,285,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
286,286,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
287,287,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
288,288,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
289,289,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
290,290,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
291,291,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
292,292,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
293,293,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
