,id,activity,noise,batteryLevel,charging,contactSignificantContext,contactSignificantOverall,decisionTime,headphonesIn,lightIntensity,musicActive,place,proximity,responseTime,ringerMode,seenTime,action,timeAppLastUsed,postDate,removedDate
25,25,still,low,medium,False,False,False,59.79815,False,low,False,unknown,near,68.007527,vibrate,8.209377,True,over a week ago,2019-02-19 07:57:13.362122,2019-02-19 07:58:21.369649
26,26,unknown,low,medium,False,False,False,290.840308,False,low,False,unknown,med,320.302216,vibrate,29.461908,True,over a week ago,2019-02-19 08:02:12.533172,2019-02-19 08:07:32.835388
27,27,still,low,high,False,False,False,645.332975,False,low,False,unknown,med,696.324887,vibrate,50.991912,True,over a week ago,2019-02-19 08:14:13.991173,2019-02-19 08:25:50.316060
28,28,still,low,medium,False,False,False,2794.127004,False,low,False,unknown,med,2812.86803,vibrate,18.741026,True,over a week ago,2019-02-19 08:19:25.282842,2019-02-19 09:06:18.150872
29,29,unknown,low,medium,False,False,False,1484.240525,False,low,False,unknown,near,1517.868352,vibrate,33.627827,True,over a week ago,2019-02-19 08:30:28.622996,2019-02-19 08:55:46.491348
30,30,still,low,medium,False,False,False,211.958833,False,low,False,unknown,near,212.342185,vibrate,0.383352,False,over a week ago,2019-02-19 08:37:32.201731,2019-02-19 08:41:04.543916
31,31,still,low,medium,False,False,False,2323.322222,False,low,False,unknown,near,2370.152007,vibrate,46.829785,True,over a week ago,2019-02-19 08:44:53.331333,2019-02-19 09:24:23.483340
32,32,foot walking,low,high,False,False,False,2373.868163,False,low,False,unknown,med,3368.945727,vibrate,995.077564,True,over a week ago,2019-02-19 08:50:19.691509,2019-02-19 09:46:28.637236
33,33,still,low,medium,False,False,False,85.419724,False,low,False,unknown,med,107.149126,vibrate,21.729402,True,over a week ago,2019-02-19 09:13:49.836527,2019-02-19 09:15:36.985653
34,34,foot walking,low,medium,False,False,False,36.116756,False,low,False,unknown,med,57.153892,vibrate,21.037136,True,over a week ago,2019-02-19 09:14:14.306705,2019-02-19 09:15:11.460597
35,35,still,low,medium,False,False,False,158.006647,False,low,False,unknown,med,190.894707,vibrate,32.88806,True,over a week ago,2019-02-19 09:22:10.086412,2019-02-19 09:25:20.981119
36,36,still,low,low,False,False,False,223.99852,False,low,False,unknown,med,278.667135,vibrate,54.668615,True,over a week ago,2019-02-19 09:47:12.573340,2019-02-19 09:51:51.240475
37,37,still,low,high,False,False,False,247.970761,False,low,False,unknown,med,273.135583,vibrate,25.164822,True,over a week ago,2019-02-19 09:48:00.598295,2019-02-19 09:52:33.733878
38,38,unknown,low,high,False,False,False,1565.200155,False,low,False,unknown,med,1615.743969,vibrate,50.543814,True,over a week ago,2019-02-19 10:00:02.392684,2019-02-19 10:26:58.136653
39,39,still,low,medium,False,False,False,1637.12792,False,low,False,unknown,med,1667.83357,vibrate,30.70565,True,over a week ago,2019-02-19 10:02:04.063746,2019-02-19 10:29:51.897316
40,40,foot walking,low,low,False,False,False,2248.343153,False,low,False,unknown,med,2961.045651,vibrate,712.702498,True,over a week ago,2019-02-19 10:06:43.182475,2019-02-19 10:56:04.228126
41,41,unknown,low,high,False,False,False,1581.876341,False,low,False,unknown,med,1612.20746,vibrate,30.331119,True,over a week ago,2019-02-19 10:13:04.158709,2019-02-19 10:39:56.366169
42,42,still,low,medium,False,False,False,30.048235,False,low,False,unknown,near,66.624833,vibrate,36.576598,True,over a week ago,2019-02-19 10:13:26.062922,2019-02-19 10:14:32.687755
43,43,unknown,low,medium,False,False,False,788.694404,False,low,False,unknown,med,842.03665,vibrate,53.342246,True,over a week ago,2019-02-19 10:28:52.264768,2019-02-19 10:42:54.301418
44,44,still,low,low,False,False,False,29.274042,False,low,False,unknown,near,73.906844,vibrate,44.632802,True,over a week ago,2019-02-19 10:41:26.216724,2019-02-19 10:42:40.123568
45,45,unknown,low,medium,False,False,False,269.17054,False,low,False,unknown,near,320.132425,vibrate,50.961885,True,over a week ago,2019-02-19 10:52:23.334096,2019-02-19 10:57:43.466521
46,46,still,low,low,False,False,False,3543.277746,False,low,False,unknown,med,4301.979125,vibrate,758.701379,True,over a week ago,2019-02-19 11:02:58.278345,2019-02-19 12:14:40.257470
47,47,unknown,low,medium,False,False,False,1093.3992,False,low,False,unknown,med,1148.048703,vibrate,54.649503,True,over a week ago,2019-02-19 11:12:55.411197,2019-02-19 11:32:03.459900
48,48,unknown,low,high,False,False,False,46.428654,False,low,False,unknown,med,94.784468,vibrate,48.355814,True,over a week ago,2019-02-19 11:17:36.348055,2019-02-19 11:19:11.132523
49,49,still,low,medium,False,False,False,923.602277,False,low,False,unknown,med,952.311731,vibrate,28.709454,True,over a week ago,2019-02-19 11:19:51.001933,2019-02-19 11:35:43.313664
50,50,unknown,low,medium,False,False,False,251.151101,False,low,False,unknown,med,257.354748,vibrate,6.203647,True,over a week ago,2019-02-19 11:22:53.245631,2019-02-19 11:27:10.600379
51,51,unknown,low,high,False,False,False,310.730834,False,low,False,unknown,med,348.462524,vibrate,37.73169,True,over a week ago,2019-02-19 11:23:35.695926,2019-02-19 11:29:24.158450
52,52,unknown,low,low,False,False,False,24.169465,False,low,False,unknown,med,80.269372,vibrate,56.099907,True,over a week ago,2019-02-19 12:01:28.020501,2019-02-19 12:02:48.289873
53,53,still,low,low,False,False,False,56.843453,False,low,False,unknown,med,66.013551,vibrate,9.170098,True,over a week ago,2019-02-19 12:24:57.401078,2019-02-19 12:26:03.414629
54,54,still,low,low,False,False,False,138.851992,False,low,False,unknown,near,180.674778,vibrate,41.822786,True,over a week ago,2019-02-19 12:27:11.341552,2019-02-19 12:30:12.016330
55,55,unknown,low,high,False,False,False,32.686703,False,low,False,unknown,med,90.39154,vibrate,57.704837,True,over a week ago,2019-02-19 12:33:39.063028,2019-02-19 12:35:09.454568
56,56,still,low,low,False,False,False,24.352933,False,low,False,unknown,near,58.227232,vibrate,33.874299,True,over a week ago,2019-02-19 12:40:47.508130,2019-02-19 12:41:45.735362
57,57,still,low,high,False,False,False,414.878634,False,low,False,unknown,med,462.901518,vibrate,48.022884,True,over a week ago,2019-02-19 12:46:44.746636,2019-02-19 12:54:27.648154
58,58,unknown,low,high,False,False,False,10.473744,False,low,False,unknown,med,20.257875,vibrate,9.784131,True,over a week ago,2019-02-19 12:50:25.226500,2019-02-19 12:50:45.484375
59,59,unknown,low,low,False,False,False,96.049782,False,low,False,unknown,med,118.457829,vibrate,22.408047,True,over a week ago,2019-02-19 13:30:31.891749,2019-02-19 13:32:30.349578
60,60,still,low,high,False,False,False,34.62495,False,low,False,unknown,near,85.359529,vibrate,50.734579,True,over a week ago,2019-02-19 13:34:34.756628,2019-02-19 13:36:00.116157
61,61,still,low,high,False,False,False,2.930155,False,low,False,unknown,med,20.386465,vibrate,17.45631,True,over a week ago,2019-02-19 13:44:18.296758,2019-02-19 13:44:38.683223
62,62,unknown,low,medium,False,False,False,446.956187,False,low,False,unknown,med,457.013958,vibrate,10.057771,True,over a week ago,2019-02-19 13:48:29.666092,2019-02-19 13:56:06.680050
63,63,unknown,low,medium,False,False,False,0.860578,False,low,False,unknown,med,28.517322,vibrate,27.656744,True,over a week ago,2019-02-19 13:58:16.814550,2019-02-19 13:58:45.331872
64,64,still,low,high,False,False,False,35.796782,False,low,False,unknown,med,95.167843,vibrate,59.371061,True,over a week ago,2019-02-19 14:20:27.939709,2019-02-19 14:22:03.107552
65,65,unknown,low,low,False,False,False,180.429406,False,low,False,unknown,med,210.566569,vibrate,30.137163,True,over a week ago,2019-02-19 14:27:10.336753,2019-02-19 14:30:40.903322
66,66,still,low,high,False,False,False,24.129131,False,low,False,unknown,med,35.747804,vibrate,11.618673,True,over a week ago,2019-02-19 14:33:01.304993,2019-02-19 14:33:37.052797
67,67,still,low,medium,False,False,False,208.652212,False,low,False,unknown,med,219.594774,vibrate,10.942562,True,over a week ago,2019-02-19 14:48:50.045863,2019-02-19 14:52:29.640637
68,68,still,low,high,False,False,False,155.971936,False,low,False,unknown,med,157.967711,vibrate,1.995775,True,over a week ago,2019-02-19 14:57:26.823210,2019-02-19 15:00:04.790921
69,69,still,low,low,False,False,False,24.207205,False,low,False,unknown,med,77.19731,vibrate,52.990105,True,over a week ago,2019-02-19 15:06:44.338632,2019-02-19 15:08:01.535942
70,70,still,low,medium,False,False,False,57.8309,False,low,False,unknown,med,1768.985739,vibrate,1711.154839,True,over a week ago,2019-02-19 15:25:29.625905,2019-02-19 15:54:58.611644
71,71,still,low,high,False,False,False,47.785212,False,low,False,unknown,med,105.979701,vibrate,58.194489,True,over a week ago,2019-02-19 15:27:16.072110,2019-02-19 15:29:02.051811
72,72,unknown,low,low,False,False,False,26.920781,False,low,False,unknown,med,79.208542,vibrate,52.287761,True,over a week ago,2019-02-19 15:40:20.337625,2019-02-19 15:41:39.546167
73,73,foot walking,low,high,False,False,False,1266.806563,False,low,False,unknown,med,2907.765808,vibrate,1640.959245,True,over a week ago,2019-02-19 16:01:16.873794,2019-02-19 16:49:44.639602
74,74,still,low,low,False,False,False,37.372583,False,low,False,unknown,med,1504.050286,vibrate,1466.677703,True,over a week ago,2019-02-19 16:02:44.551838,2019-02-19 16:27:48.602124
75,75,still,low,medium,False,False,False,73.456173,False,low,False,unknown,med,131.988132,vibrate,58.531959,False,over a week ago,2019-02-19 16:09:14.309380,2019-02-19 16:11:26.297512
76,76,unknown,low,high,False,False,False,40.932483,False,low,False,unknown,med,51.614519,vibrate,10.682036,True,over a week ago,2019-02-19 16:11:14.010125,2019-02-19 16:12:05.624644
77,77,still,low,medium,False,False,False,58.044874,False,low,False,unknown,med,101.419131,vibrate,43.374257,True,over a week ago,2019-02-19 16:14:15.029139,2019-02-19 16:15:56.448270
78,78,still,low,low,False,False,False,67.199655,False,low,False,unknown,med,118.004469,vibrate,50.804814,True,over a week ago,2019-02-19 18:22:41.384237,2019-02-19 18:24:39.388706
79,79,still,low,medium,False,False,False,52.395454,False,low,False,unknown,med,58.525358,vibrate,6.129904,True,over a week ago,2019-02-19 19:26:11.416517,2019-02-19 19:27:09.941875
80,80,still,low,high,False,False,False,26.002364,False,low,False,unknown,med,29.748115,vibrate,3.745751,True,over a week ago,2019-02-19 19:29:15.398091,2019-02-19 19:29:45.146206
81,81,still,low,high,False,False,False,2086.040174,False,low,False,unknown,med,3178.395363,vibrate,1092.355189,True,over a week ago,2019-02-19 19:46:42.404818,2019-02-19 20:39:40.800181
82,82,still,low,medium,False,False,False,1734.782074,False,low,False,unknown,med,1786.294993,vibrate,51.512919,True,over a week ago,2019-02-20 06:06:37.083923,2019-02-20 06:36:23.378916
83,83,unknown,low,medium,False,False,False,779.40818,False,low,False,unknown,near,824.294607,vibrate,44.886427,True,over a week ago,2019-02-20 06:32:47.797526,2019-02-20 06:46:32.092133
84,84,still,low,low,False,False,False,2729.589825,False,low,False,unknown,med,2776.038425,vibrate,46.4486,True,over a week ago,2019-02-20 07:13:12.987288,2019-02-20 07:59:29.025713
85,85,still,low,medium,False,False,False,167.748275,False,low,False,unknown,med,177.173467,vibrate,9.425192,True,over a week ago,2019-02-20 07:19:15.347092,2019-02-20 07:22:12.520559
86,86,still,low,medium,False,False,False,82.21946,False,low,False,unknown,near,125.795117,vibrate,43.575657,True,over a week ago,2019-02-20 07:23:19.747937,2019-02-20 07:25:25.543054
87,87,still,low,medium,False,False,False,145.709531,False,low,False,unknown,near,167.325163,vibrate,21.615632,True,over a week ago,2019-02-20 08:42:27.789486,2019-02-20 08:45:15.114649
88,88,unknown,low,medium,False,False,False,854.284988,False,low,False,unknown,med,880.113628,vibrate,25.82864,True,over a week ago,2019-02-20 09:59:34.462880,2019-02-20 10:14:14.576508
89,89,still,low,low,False,False,False,201.048532,False,low,False,unknown,med,241.276167,vibrate,40.227635,True,over a week ago,2019-02-20 10:08:09.775782,2019-02-20 10:12:11.051949
90,90,still,low,medium,False,False,False,176.478778,False,low,False,unknown,med,226.258176,vibrate,49.779398,True,over a week ago,2019-02-20 11:19:02.931039,2019-02-20 11:22:49.189215
91,91,still,low,high,False,False,False,2787.193893,False,low,False,unknown,med,2799.859896,vibrate,12.666003,True,over a week ago,2019-02-20 11:27:32.728349,2019-02-20 12:14:12.588245
92,92,still,low,medium,False,False,False,873.014962,False,low,False,unknown,near,912.775716,vibrate,39.760754,True,over a week ago,2019-02-20 11:46:33.167884,2019-02-20 12:01:45.943600
93,93,still,low,high,False,False,False,428.227048,False,low,False,unknown,med,483.792387,vibrate,55.565339,True,over a week ago,2019-02-20 12:06:45.742009,2019-02-20 12:14:49.534396
94,94,still,low,high,False,False,False,1570.573057,False,low,False,unknown,med,1617.973316,vibrate,47.400259,True,over a week ago,2019-02-20 12:47:40.617053,2019-02-20 13:14:38.590369
95,95,still,low,high,False,False,False,738.079143,False,low,False,unknown,med,747.844281,vibrate,9.765138,True,over a week ago,2019-02-20 13:00:52.237972,2019-02-20 13:13:20.082253
96,96,still,low,high,False,False,False,210.705771,False,low,False,unknown,med,241.410441,vibrate,30.70467,True,over a week ago,2019-02-20 13:08:40.863975,2019-02-20 13:12:42.274416
97,97,foot walking,low,high,False,False,False,358.652042,False,low,False,unknown,med,715.976777,vibrate,357.324735,True,over a week ago,2019-02-20 13:28:19.893226,2019-02-20 13:40:15.870003
98,98,still,low,low,False,False,False,63.80682,False,low,False,unknown,near,75.025765,vibrate,11.218945,True,over a week ago,2019-02-20 13:43:49.978582,2019-02-20 13:45:05.004347
99,99,unknown,low,medium,False,False,False,2351.82233,False,low,False,unknown,med,3972.783269,vibrate,1620.960939,True,over a week ago,2019-02-20 13:48:50.269111,2019-02-20 14:55:03.052380
100,100,still,low,low,False,False,False,101.138082,False,low,False,unknown,med,102.695924,vibrate,1.557842,True,over a week ago,2019-02-20 13:53:25.415885,2019-02-20 13:55:08.111809
101,101,foot walking,low,high,False,False,False,1725.043936,False,low,False,unknown,med,1749.911926,vibrate,24.86799,True,over a week ago,2019-02-20 15:19:20.980410,2019-02-20 15:48:30.892336
102,102,still,low,high,False,False,False,1350.141296,False,low,False,unknown,med,1352.268012,vibrate,2.126716,True,over a week ago,2019-02-20 15:23:45.296954,2019-02-20 15:46:17.564966
103,103,still,low,low,False,False,False,168.055557,False,low,False,unknown,med,193.810201,vibrate,25.754644,True,over a week ago,2019-02-20 15:25:37.723704,2019-02-20 15:28:51.533905
104,104,still,low,medium,False,False,False,291.320765,False,low,False,unknown,med,316.295329,vibrate,24.974564,True,over a week ago,2019-02-20 15:31:26.202063,2019-02-20 15:36:42.497392
105,105,still,low,low,False,False,False,44.040765,False,low,False,unknown,med,89.745282,vibrate,45.704517,True,over a week ago,2019-02-20 15:46:45.615159,2019-02-20 15:48:15.360441
106,106,still,low,high,False,False,False,111.747933,False,low,False,unknown,med,114.895611,vibrate,3.147678,True,over a week ago,2019-02-20 15:55:04.356527,2019-02-20 15:56:59.252138
107,107,still,low,high,False,False,False,100.752095,False,low,False,unknown,med,131.192811,vibrate,30.440716,True,over a week ago,2019-02-20 16:03:42.823500,2019-02-20 16:05:54.016311
108,108,unknown,low,medium,False,False,False,275.123434,False,low,False,unknown,med,289.294295,vibrate,14.170861,True,over a week ago,2019-02-20 16:14:40.874381,2019-02-20 16:19:30.168676
109,109,still,low,medium,False,False,False,26.261405,False,low,False,unknown,med,1117.550901,vibrate,1091.289496,True,over a week ago,2019-02-20 16:23:33.927458,2019-02-20 16:42:11.478359
110,110,foot walking,low,high,False,False,False,743.651889,False,low,False,unknown,med,770.786078,vibrate,27.134189,True,over a week ago,2019-02-20 16:43:18.341631,2019-02-20 16:56:09.127709
111,111,unknown,low,low,False,False,False,23.074252,False,low,False,unknown,med,57.701802,vibrate,34.62755,True,over a week ago,2019-02-20 16:46:06.818642,2019-02-20 16:47:04.520444
112,112,foot walking,low,high,False,False,False,1212.982036,False,low,False,unknown,med,1238.126605,vibrate,25.144569,True,over a week ago,2019-02-20 19:49:09.588428,2019-02-20 20:09:47.715033
113,113,still,low,low,False,False,False,25.984926,False,low,False,unknown,med,74.244824,vibrate,48.259898,True,over a week ago,2019-02-21 06:09:04.082104,2019-02-21 06:10:18.326928
114,114,still,low,medium,False,False,False,89.675919,False,low,False,unknown,med,137.353559,vibrate,47.67764,True,over a week ago,2019-02-21 06:23:21.182000,2019-02-21 06:25:38.535559
115,115,unknown,low,low,False,False,False,95.563253,False,low,False,unknown,med,130.547408,vibrate,34.984155,True,over a week ago,2019-02-21 06:24:25.219487,2019-02-21 06:26:35.766895
116,116,still,low,medium,False,False,False,659.051225,False,low,False,unknown,med,662.616359,vibrate,3.565134,True,over a week ago,2019-02-21 07:18:00.866409,2019-02-21 07:29:03.482768
117,117,still,low,medium,False,False,False,925.898633,False,low,False,unknown,med,977.068826,vibrate,51.170193,True,over a week ago,2019-02-21 07:40:24.388776,2019-02-21 07:56:41.457602
118,118,still,low,medium,False,False,False,147.108135,False,low,False,unknown,med,168.552672,vibrate,21.444537,True,over a week ago,2019-02-21 08:12:32.632457,2019-02-21 08:15:21.185129
119,119,still,low,low,False,False,False,183.855656,False,low,False,unknown,med,203.507079,vibrate,19.651423,True,over a week ago,2019-02-21 08:21:20.915411,2019-02-21 08:24:44.422490
120,120,still,low,medium,False,False,False,56.076836,False,low,False,unknown,near,80.854259,vibrate,24.777423,True,over a week ago,2019-02-21 08:21:44.910811,2019-02-21 08:23:05.765070
121,121,still,low,low,False,False,False,229.450816,False,low,False,unknown,med,286.819037,vibrate,57.368221,True,over a week ago,2019-02-21 08:24:21.320714,2019-02-21 08:29:08.139751
122,122,still,low,medium,False,False,False,240.010907,False,low,False,unknown,near,247.934839,vibrate,7.923932,True,over a week ago,2019-02-21 08:57:55.915812,2019-02-21 09:02:03.850651
123,123,still,low,high,False,False,False,680.927116,False,low,False,unknown,med,725.616719,vibrate,44.689603,True,over a week ago,2019-02-21 09:02:58.268321,2019-02-21 09:15:03.885040
124,124,still,low,medium,False,False,False,1143.601383,False,low,False,unknown,near,1201.034404,vibrate,57.433021,True,over a week ago,2019-02-21 09:06:15.849956,2019-02-21 09:26:16.884360
125,125,still,low,medium,False,False,False,69.973752,False,low,False,unknown,med,71.446361,vibrate,1.472609,True,over a week ago,2019-02-21 09:23:47.265406,2019-02-21 09:24:58.711767
126,126,foot walking,low,medium,False,False,False,2509.284977,False,low,False,unknown,near,2550.090109,vibrate,40.805132,True,over a week ago,2019-02-21 09:33:01.955124,2019-02-21 10:15:32.045233
127,127,still,low,high,False,False,False,1287.179245,False,low,False,unknown,med,1324.794475,vibrate,37.61523,True,over a week ago,2019-02-21 09:34:48.834255,2019-02-21 09:56:53.628730
128,128,foot walking,low,high,False,False,False,247.417759,False,low,False,unknown,med,1178.330754,vibrate,930.912995,True,over a week ago,2019-02-21 09:42:14.504973,2019-02-21 10:01:52.835727
129,129,still,low,medium,False,False,False,259.986983,False,low,False,unknown,med,276.508383,vibrate,16.5214,True,over a week ago,2019-02-21 09:54:47.666371,2019-02-21 09:59:24.174754
130,130,unknown,low,medium,False,False,False,1070.357877,False,low,False,unknown,med,1543.709694,vibrate,473.351817,True,over a week ago,2019-02-21 09:55:31.450238,2019-02-21 10:21:15.159932
131,131,still,low,medium,False,False,False,158.905461,False,low,False,unknown,near,196.068457,vibrate,37.162996,True,over a week ago,2019-02-21 10:01:53.541001,2019-02-21 10:05:09.609458
132,132,still,low,medium,False,False,False,1450.779176,False,low,False,unknown,near,1497.936405,vibrate,47.157229,True,over a week ago,2019-02-21 10:42:50.203546,2019-02-21 11:07:48.139951
133,133,foot walking,low,high,False,False,False,2329.956601,False,low,False,unknown,med,2339.974226,vibrate,10.017625,True,over a week ago,2019-02-21 11:01:22.084808,2019-02-21 11:40:22.059034
134,134,unknown,low,low,False,False,False,1527.941624,False,low,False,unknown,med,1537.358048,vibrate,9.416424,True,over a week ago,2019-02-21 11:44:23.619909,2019-02-21 12:10:00.977957
135,135,unknown,low,low,False,False,False,602.047655,False,low,False,unknown,med,653.262932,vibrate,51.215277,True,over a week ago,2019-02-21 12:27:42.241593,2019-02-21 12:38:35.504525
136,136,still,low,high,False,False,False,1344.657994,False,low,False,unknown,med,1400.95233,vibrate,56.294336,True,over a week ago,2019-02-21 12:33:07.244053,2019-02-21 12:56:28.196383
137,137,still,low,high,False,False,False,355.597528,False,low,False,unknown,med,387.253138,vibrate,31.65561,True,over a week ago,2019-02-21 12:57:05.730840,2019-02-21 13:03:32.983978
138,138,still,low,high,False,False,False,792.10318,False,low,False,unknown,med,846.197765,vibrate,54.094585,True,over a week ago,2019-02-21 13:00:06.275746,2019-02-21 13:14:12.473511
139,139,still,low,high,False,False,False,1423.440833,False,low,False,unknown,med,1461.281601,vibrate,37.840768,True,over a week ago,2019-02-21 13:00:32.968976,2019-02-21 13:24:54.250577
140,140,foot walking,low,high,False,False,False,734.985717,False,low,False,unknown,med,746.302239,vibrate,11.316522,True,over a week ago,2019-02-21 13:03:20.188630,2019-02-21 13:15:46.490869
141,141,unknown,low,high,False,False,False,958.64783,False,low,False,unknown,med,1002.849251,vibrate,44.201421,True,over a week ago,2019-02-21 13:07:10.618739,2019-02-21 13:23:53.467990
142,142,foot walking,low,high,False,False,False,219.988427,False,low,False,unknown,med,263.699945,vibrate,43.711518,True,over a week ago,2019-02-21 13:13:10.066044,2019-02-21 13:17:33.765989
143,143,foot walking,low,high,False,False,False,282.413182,False,low,False,unknown,med,1268.081834,vibrate,985.668652,True,over a week ago,2019-02-21 13:40:19.727448,2019-02-21 14:01:27.809282
144,144,still,low,high,False,False,False,270.597249,False,low,False,unknown,med,305.786151,vibrate,35.188902,True,over a week ago,2019-02-21 13:43:10.373644,2019-02-21 13:48:16.159795
145,145,foot walking,low,high,False,False,False,1695.132545,False,low,False,unknown,med,1708.1092,vibrate,12.976655,True,over a week ago,2019-02-21 13:46:00.461005,2019-02-21 14:14:28.570205
146,146,unknown,low,medium,False,False,False,322.151166,False,low,False,unknown,med,369.588715,vibrate,47.437549,True,over a week ago,2019-02-21 13:51:56.120285,2019-02-21 13:58:05.709000
147,147,unknown,low,high,False,False,False,789.881726,False,low,False,unknown,med,826.363614,vibrate,36.481888,True,over a week ago,2019-02-21 13:55:04.747457,2019-02-21 14:08:51.111071
148,148,still,low,low,False,False,False,160.404146,False,low,False,unknown,med,174.208836,vibrate,13.80469,True,over a week ago,2019-02-21 13:57:11.988592,2019-02-21 14:00:06.197428
149,149,still,low,low,False,False,False,97.684246,False,low,False,unknown,med,113.842369,vibrate,16.158123,True,over a week ago,2019-02-21 14:01:34.760200,2019-02-21 14:03:28.602569
150,150,foot walking,low,low,False,False,False,843.285657,False,low,False,unknown,med,886.066342,vibrate,42.780685,True,over a week ago,2019-02-21 14:05:01.390689,2019-02-21 14:19:47.457031
151,151,unknown,low,high,False,False,False,656.718269,False,low,False,unknown,med,689.699527,vibrate,32.981258,True,over a week ago,2019-02-21 14:34:49.839573,2019-02-21 14:46:19.539100
152,152,foot walking,low,medium,False,False,False,1086.973266,False,low,False,unknown,med,1120.511498,vibrate,33.538232,True,over a week ago,2019-02-21 14:48:12.277646,2019-02-21 15:06:52.789144
