,id,day,time,place,activity,noise,batteryLevel,charging,headphonesIn,musicActive,proximity,ringerMode,lightIntensity
73,73,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
74,74,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
75,75,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
76,76,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
77,77,1,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
78,78,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
79,79,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
80,80,1,evening,unknown,still,unknown,unknown,False,False,False,unknown,unknown,unknown
81,81,1,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
82,82,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
83,83,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
84,84,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
85,85,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
86,86,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
87,87,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
88,88,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
89,89,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
90,90,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
91,91,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
92,92,2,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
93,93,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
94,94,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
95,95,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
96,96,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
97,97,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
98,98,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
99,99,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
100,100,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
101,101,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
102,102,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
103,103,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
104,104,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
105,105,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
106,106,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
107,107,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
108,108,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
109,109,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
110,110,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
111,111,2,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
112,112,2,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
113,113,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
114,114,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
115,115,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
116,116,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
117,117,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
118,118,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
119,119,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
120,120,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
121,121,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
122,122,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
123,123,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
124,124,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
125,125,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
126,126,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
127,127,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
128,128,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
129,129,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
130,130,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
131,131,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
132,132,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
133,133,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
134,134,3,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
135,135,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
136,136,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
137,137,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
138,138,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
139,139,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
140,140,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
141,141,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
142,142,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
143,143,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
144,144,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
145,145,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
146,146,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
147,147,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
148,148,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
149,149,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
150,150,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
151,151,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
152,152,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
153,153,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
154,154,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
155,155,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
156,156,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
157,157,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
158,158,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
159,159,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
160,160,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
161,161,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
162,162,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
163,163,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
164,164,3,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
165,165,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
166,166,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
167,167,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
168,168,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
169,169,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
170,170,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
171,171,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
172,172,3,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
173,173,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
174,174,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
175,175,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
176,176,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
177,177,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
178,178,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
179,179,4,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
180,180,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
181,181,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
182,182,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
183,183,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
184,184,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
185,185,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
186,186,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
187,187,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
188,188,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
189,189,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
190,190,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
191,191,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
192,192,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
193,193,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
194,194,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
195,195,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
196,196,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
197,197,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
198,198,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
199,199,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
200,200,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
201,201,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
202,202,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
203,203,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
204,204,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
205,205,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
206,206,4,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
207,207,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
208,208,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
209,209,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
210,210,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
211,211,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
212,212,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
213,213,4,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
214,214,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
215,215,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
216,216,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
217,217,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
218,218,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
219,219,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
220,220,5,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
221,221,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
222,222,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
223,223,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
224,224,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
225,225,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
226,226,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
227,227,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
228,228,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
229,229,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
230,230,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
231,231,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
232,232,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
233,233,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
234,234,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
235,235,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
236,236,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
237,237,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
238,238,5,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
239,239,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
240,240,5,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
241,241,6,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
242,242,6,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
243,243,6,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
244,244,6,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
245,245,6,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
246,246,6,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
247,247,6,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
248,248,6,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
249,249,6,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
250,250,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
251,251,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
252,252,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
253,253,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
254,254,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
255,255,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
256,256,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
257,257,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
258,258,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
259,259,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
260,260,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
261,261,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
262,262,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
263,263,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
264,264,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
265,265,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
266,266,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
267,267,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
268,268,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
269,269,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
270,270,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
271,271,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
272,272,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
273,273,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
274,274,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
275,275,6,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
276,276,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
277,277,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
278,278,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
279,279,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
280,280,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
281,281,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
282,282,6,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
283,283,0,early-morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
284,284,0,early-morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
285,285,0,early-morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
286,286,0,early-morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
287,287,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
288,288,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
289,289,0,morning,unknown,unknown,low,unknown,False,False,False,unknown,vibrate,unknown
290,290,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
291,291,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
292,292,0,morning,unknown,unknown,low,unknown,False,False,False,unknown,unknown,unknown
293,293,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
294,294,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
295,295,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,low
296,296,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
297,297,0,morning,unknown,unknown,low,high,False,False,False,unknown,unknown,unknown
298,298,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
299,299,0,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
300,300,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
301,301,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
302,302,0,afternoon,unknown,unknown,low,unknown,False,False,False,unknown,unknown,low
303,303,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
304,304,0,afternoon,unknown,unknown,unknown,medium,False,False,False,unknown,unknown,unknown
305,305,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
306,306,0,afternoon,unknown,unknown,unknown,medium,False,False,False,unknown,unknown,unknown
307,307,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
308,308,0,afternoon,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
309,309,0,evening,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
310,310,1,early-morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
311,311,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
312,312,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,vibrate,unknown
313,313,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
314,314,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
315,315,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,unknown
316,316,1,morning,unknown,unknown,unknown,unknown,False,False,False,unknown,unknown,low
